user_id,movie_id,algo_id,action,x,y,timestamp
66038,2810,1,impression,9,-9,Sun Feb 04 2018 13:46:35 GMT-0800 (PST)
43448,673,0,impression,-9,4,Sun Jan 07 2018 05:23:51 GMT-0800 (PST)
67456,2597,0,down,,,Wed Feb 28 2018 00:45:58 GMT-0800 (PST)
64939,4212,0,pause,,,Wed Jan 17 2018 05:37:36 GMT-0800 (PST)
19305,4266,0,resume,,,Sun Dec 31 2017 12:54:01 GMT-0800 (PST)
68793,5382,1,down,,,Sat Jan 27 2018 22:28:55 GMT-0800 (PST)
86652,110,0,down,,,Tue Dec 19 2017 15:59:07 GMT-0800 (PST)
66353,7444,0,start,,,Fri Dec 01 2017 23:25:32 GMT-0800 (PST)
85425,1666,0,engage,,,Fri Dec 15 2017 00:07:54 GMT-0800 (PST)
55292,8570,0,engage,,,Fri Jan 05 2018 20:46:29 GMT-0800 (PST)
23560,4406,0,pause,,,Wed Dec 20 2017 07:11:51 GMT-0800 (PST)
80438,3590,1,impression,2,-2,Fri Dec 29 2017 06:17:01 GMT-0800 (PST)
3485,3390,1,engage,,,Mon Dec 04 2017 09:17:58 GMT-0800 (PST)
35808,6859,1,impression,-9,-8,Sat Jan 13 2018 01:07:45 GMT-0800 (PST)
88320,3042,0,impression,-6,2,Tue Dec 26 2017 12:48:56 GMT-0800 (PST)
9814,5674,0,engage,,,Sat Dec 09 2017 08:15:44 GMT-0800 (PST)
26005,4785,0,up,,,Sat Dec 23 2017 16:55:24 GMT-0800 (PST)
39810,7810,1,pause,,,Thu Jan 18 2018 16:09:58 GMT-0800 (PST)
91232,4699,1,pause,,,Tue Dec 05 2017 18:59:58 GMT-0800 (PST)
77872,5773,0,up,,,Thu Dec 28 2017 21:07:05 GMT-0800 (PST)
51101,3044,0,pause,,,Sun Feb 04 2018 11:51:24 GMT-0800 (PST)
40840,2003,0,impression,-9,-6,Sun Jan 21 2018 21:59:55 GMT-0800 (PST)
37503,8905,1,engage,,,Wed Jan 31 2018 15:33:09 GMT-0800 (PST)
51281,4984,1,impression,-5,8,Wed Jan 17 2018 22:25:08 GMT-0800 (PST)
37687,7668,1,pause,,,Thu Feb 22 2018 08:47:42 GMT-0800 (PST)
65839,6871,0,impression,5,2,Sat Feb 03 2018 14:12:13 GMT-0800 (PST)
27937,1761,0,resume,,,Wed Feb 21 2018 14:26:21 GMT-0800 (PST)
92783,6935,0,impression,-4,2,Wed Jan 24 2018 16:17:37 GMT-0800 (PST)
17328,9274,1,down,,,Sat Dec 16 2017 07:25:41 GMT-0800 (PST)
679,4555,0,start,,,Sun Dec 03 2017 02:31:17 GMT-0800 (PST)
75815,7292,1,down,,,Wed Feb 28 2018 09:48:05 GMT-0800 (PST)
52982,6815,1,up,,,Sat Jan 13 2018 17:50:33 GMT-0800 (PST)
66186,2222,1,impression,6,-2,Mon Jan 22 2018 16:51:34 GMT-0800 (PST)
33550,5737,1,impression,-1,5,Fri Jan 26 2018 01:01:47 GMT-0800 (PST)
13468,1009,0,start,,,Sat Feb 17 2018 00:26:20 GMT-0800 (PST)
82704,7825,1,impression,-10,-3,Mon Jan 01 2018 20:48:23 GMT-0800 (PST)
61542,7744,0,resume,,,Sat Feb 17 2018 13:26:05 GMT-0800 (PST)
83264,9158,1,impression,-1,8,Thu Feb 08 2018 16:46:24 GMT-0800 (PST)
88309,3286,1,impression,3,-8,Thu Feb 08 2018 12:15:02 GMT-0800 (PST)
9595,7433,1,complete,,,Tue Jan 16 2018 04:56:41 GMT-0800 (PST)
85936,7926,0,start,,,Tue Jan 16 2018 02:06:53 GMT-0800 (PST)
47462,9643,0,impression,-7,-4,Mon Feb 19 2018 12:06:07 GMT-0800 (PST)
56797,1752,1,start,,,Thu Dec 28 2017 07:54:47 GMT-0800 (PST)
17204,7590,0,impression,7,7,Wed Dec 27 2017 21:58:08 GMT-0800 (PST)
51888,2194,1,impression,-2,-7,Thu Dec 14 2017 14:23:44 GMT-0800 (PST)
40880,2170,1,engage,,,Thu Jan 11 2018 14:28:04 GMT-0800 (PST)
41150,4502,1,impression,-6,6,Mon Dec 25 2017 13:44:32 GMT-0800 (PST)
26690,4159,1,impression,-8,-10,Tue Jan 23 2018 03:51:16 GMT-0800 (PST)
61055,9498,0,start,,,Fri Feb 09 2018 12:00:39 GMT-0800 (PST)
46866,9077,0,impression,-2,4,Mon Feb 12 2018 18:29:02 GMT-0800 (PST)
99140,8725,0,impression,5,1,Thu Jan 18 2018 10:00:20 GMT-0800 (PST)
75941,6075,1,resume,,,Sat Dec 30 2017 11:56:39 GMT-0800 (PST)
37930,8413,0,start,,,Thu Jan 25 2018 17:35:03 GMT-0800 (PST)
94030,2646,1,impression,-8,-1,Fri Jan 26 2018 19:28:35 GMT-0800 (PST)
62106,9716,0,impression,-3,2,Thu Jan 11 2018 08:23:12 GMT-0800 (PST)
21291,9943,1,impression,-8,7,Thu Feb 08 2018 10:56:45 GMT-0800 (PST)
25488,4256,0,pause,,,Tue Jan 30 2018 02:00:21 GMT-0800 (PST)
31454,6007,0,start,,,Fri Dec 22 2017 17:04:48 GMT-0800 (PST)
50644,6038,1,impression,-5,-1,Sat Dec 23 2017 05:31:43 GMT-0800 (PST)
99756,9216,0,impression,-1,-3,Sat Dec 23 2017 09:00:33 GMT-0800 (PST)
57319,4561,0,impression,-7,-8,Sat Jan 27 2018 00:27:43 GMT-0800 (PST)
56581,1928,1,impression,6,-9,Thu Feb 01 2018 03:31:39 GMT-0800 (PST)
91556,3993,1,down,,,Fri Dec 29 2017 09:56:33 GMT-0800 (PST)
39815,1130,0,pause,,,Sat Jan 20 2018 15:29:14 GMT-0800 (PST)
76851,9658,1,down,,,Mon Feb 05 2018 22:52:19 GMT-0800 (PST)
87933,6197,1,engage,,,Mon Jan 15 2018 10:11:42 GMT-0800 (PST)
45685,832,0,impression,1,4,Fri Feb 09 2018 13:27:39 GMT-0800 (PST)
27378,8841,1,impression,0,-4,Sun Dec 10 2017 14:55:49 GMT-0800 (PST)
8473,8881,1,start,,,Mon Dec 04 2017 19:56:19 GMT-0800 (PST)
