user_id,movie_id,algo_id,action,x,y,timestamp
58200,8848,0,complete,,,Thu Jan 25 2018 14:41:13 GMT-0800 (PST)
40268,9135,1,impression,1,-5,Thu Dec 14 2017 03:22:57 GMT-0800 (PST)
3440,5099,0,pause,,,Thu Feb 01 2018 02:51:46 GMT-0800 (PST)
46698,4369,1,impression,0,-9,Mon Feb 26 2018 16:54:07 GMT-0800 (PST)
49079,633,0,impression,-5,-4,Sat Dec 30 2017 23:02:21 GMT-0800 (PST)
55731,4204,0,impression,6,7,Tue Dec 26 2017 02:11:19 GMT-0800 (PST)
42883,2416,1,impression,2,-7,Mon Jan 22 2018 14:23:05 GMT-0800 (PST)
1333,1507,1,impression,6,-8,Fri Feb 23 2018 05:19:37 GMT-0800 (PST)
32252,4884,0,complete,,,Sun Jan 21 2018 11:47:38 GMT-0800 (PST)
74522,636,0,impression,-9,-7,Sun Feb 18 2018 15:31:16 GMT-0800 (PST)
35566,4397,0,engage,,,Fri Dec 22 2017 07:05:09 GMT-0800 (PST)
539,7566,0,impression,4,-9,Tue Jan 23 2018 15:02:43 GMT-0800 (PST)
4813,4455,1,down,,,Thu Jan 18 2018 23:24:00 GMT-0800 (PST)
19837,9575,1,engage,,,Tue Dec 05 2017 05:31:53 GMT-0800 (PST)
71003,2958,1,complete,,,Sat Dec 09 2017 01:24:56 GMT-0800 (PST)
31421,1818,0,complete,,,Mon Feb 05 2018 19:16:42 GMT-0800 (PST)
81238,2984,0,engage,,,Wed Feb 14 2018 06:30:32 GMT-0800 (PST)
3942,9701,0,engage,,,Fri Feb 23 2018 12:29:37 GMT-0800 (PST)
70743,3805,0,start,,,Fri Feb 16 2018 23:43:43 GMT-0800 (PST)
61160,7947,1,impression,6,-1,Mon Dec 04 2017 12:19:34 GMT-0800 (PST)
43637,7098,1,engage,,,Mon Feb 05 2018 22:48:41 GMT-0800 (PST)
13860,6211,0,impression,-7,2,Tue Dec 26 2017 21:26:28 GMT-0800 (PST)
91917,9912,1,resume,,,Mon Jan 15 2018 23:28:40 GMT-0800 (PST)
17662,5829,1,start,,,Thu Dec 14 2017 07:10:41 GMT-0800 (PST)
92698,3583,0,impression,-3,8,Sat Feb 17 2018 00:35:03 GMT-0800 (PST)
55525,6741,1,impression,3,7,Thu Dec 28 2017 21:41:17 GMT-0800 (PST)
15906,5724,0,impression,4,-8,Sun Dec 17 2017 05:44:03 GMT-0800 (PST)
90804,7803,0,impression,-6,4,Tue Dec 26 2017 17:36:53 GMT-0800 (PST)
31017,4614,0,impression,7,6,Sat Dec 16 2017 08:31:52 GMT-0800 (PST)
6462,1163,1,resume,,,Thu Jan 25 2018 09:55:33 GMT-0800 (PST)
30759,1802,0,resume,,,Fri Feb 23 2018 20:24:54 GMT-0800 (PST)
