user_id,movie_id,algo_id,action,x,y,timestamp
64156,2713,0,up,,,Tue Dec 19 2017 07:12:20 GMT-0800 (PST)
2267,5625,0,engage,,,Sat Feb 03 2018 22:33:00 GMT-0800 (PST)
7299,640,1,complete,,,Sun Dec 31 2017 08:01:49 GMT-0800 (PST)
50373,3693,1,impression,-7,-5,Sun Feb 11 2018 12:06:27 GMT-0800 (PST)
31481,5772,1,resume,,,Mon Feb 26 2018 08:40:30 GMT-0800 (PST)
80447,7104,1,pause,,,Tue Dec 05 2017 20:40:42 GMT-0800 (PST)
7512,6549,0,engage,,,Tue Jan 23 2018 03:36:06 GMT-0800 (PST)
51460,8483,1,pause,,,Thu Feb 15 2018 18:04:50 GMT-0800 (PST)
18371,854,0,impression,-4,8,Fri Feb 16 2018 04:15:56 GMT-0800 (PST)
84157,9431,0,engage,,,Fri Dec 08 2017 16:11:54 GMT-0800 (PST)
73575,1145,0,impression,2,-8,Mon Jan 15 2018 07:51:31 GMT-0800 (PST)
20141,5970,0,resume,,,Thu Dec 28 2017 19:58:17 GMT-0800 (PST)
27633,9414,1,impression,1,-3,Fri Dec 22 2017 10:45:21 GMT-0800 (PST)
71842,3955,0,engage,,,Mon Jan 01 2018 04:03:28 GMT-0800 (PST)
76035,4276,1,impression,-9,-5,Wed Jan 17 2018 16:49:28 GMT-0800 (PST)
86389,9562,1,engage,,,Mon Feb 26 2018 20:43:42 GMT-0800 (PST)
88620,2197,0,impression,-3,-3,Fri Dec 08 2017 11:52:27 GMT-0800 (PST)
93027,8962,1,engage,,,Tue Jan 09 2018 06:54:24 GMT-0800 (PST)
79572,4975,1,engage,,,Tue Feb 06 2018 22:40:44 GMT-0800 (PST)
40041,197,1,pause,,,Mon Jan 15 2018 01:11:52 GMT-0800 (PST)
32170,7534,1,up,,,Mon Feb 12 2018 13:07:20 GMT-0800 (PST)
64792,6750,1,impression,-7,5,Thu Jan 11 2018 23:08:01 GMT-0800 (PST)
10942,9526,1,impression,-9,3,Mon Dec 25 2017 07:44:00 GMT-0800 (PST)
28257,2414,0,complete,,,Tue Feb 27 2018 13:05:04 GMT-0800 (PST)
40366,3257,0,pause,,,Tue Feb 27 2018 22:16:05 GMT-0800 (PST)
30995,6219,0,down,,,Wed Feb 07 2018 18:32:10 GMT-0800 (PST)
90187,6260,1,resume,,,Sat Dec 02 2017 20:07:58 GMT-0800 (PST)
22415,8635,1,impression,2,-2,Sun Feb 18 2018 09:03:32 GMT-0800 (PST)
92672,2991,0,engage,,,Mon Feb 19 2018 12:41:43 GMT-0800 (PST)
29807,9167,1,impression,6,4,Thu Dec 21 2017 13:41:22 GMT-0800 (PST)
91170,8406,0,start,,,Fri Feb 16 2018 14:30:15 GMT-0800 (PST)
46235,69,0,impression,-8,-10,Sat Feb 17 2018 23:20:35 GMT-0800 (PST)
96559,4817,0,impression,3,8,Wed Jan 24 2018 00:08:57 GMT-0800 (PST)
44983,1253,0,impression,9,1,Sat Dec 09 2017 18:59:56 GMT-0800 (PST)
50469,1467,1,pause,,,Wed Feb 28 2018 19:33:29 GMT-0800 (PST)
62062,5267,1,complete,,,Fri Jan 12 2018 02:02:05 GMT-0800 (PST)
77012,305,1,impression,-5,-8,Thu Jan 11 2018 21:17:47 GMT-0800 (PST)
51743,9709,1,impression,-7,5,Thu Feb 15 2018 04:06:46 GMT-0800 (PST)
44860,2308,0,impression,-2,-9,Tue Dec 12 2017 19:12:10 GMT-0800 (PST)
7021,1173,1,engage,,,Sun Feb 25 2018 14:01:25 GMT-0800 (PST)
38596,9671,1,engage,,,Tue Jan 23 2018 01:57:15 GMT-0800 (PST)
55361,9052,0,impression,0,-8,Sat Dec 09 2017 17:14:32 GMT-0800 (PST)
39638,2027,0,pause,,,Thu Dec 14 2017 10:46:49 GMT-0800 (PST)
53462,7933,1,start,,,Tue Feb 06 2018 01:46:39 GMT-0800 (PST)
33477,3958,0,down,,,Thu Feb 01 2018 23:27:46 GMT-0800 (PST)
28563,8142,0,resume,,,Wed Dec 06 2017 20:31:07 GMT-0800 (PST)
87618,6942,0,engage,,,Mon Feb 05 2018 10:48:46 GMT-0800 (PST)
97855,9835,0,engage,,,Wed Jan 31 2018 01:34:36 GMT-0800 (PST)
33523,1218,1,impression,-4,4,Fri Feb 09 2018 19:19:33 GMT-0800 (PST)
18769,9722,1,engage,,,Thu Feb 08 2018 01:27:46 GMT-0800 (PST)
2028,6051,1,impression,-3,5,Mon Jan 22 2018 11:39:23 GMT-0800 (PST)
17273,4914,0,pause,,,Sun Dec 03 2017 09:02:45 GMT-0800 (PST)
54667,7628,0,impression,-9,8,Wed Jan 10 2018 04:51:23 GMT-0800 (PST)
65760,7947,0,impression,3,-5,Fri Feb 23 2018 08:08:17 GMT-0800 (PST)
63780,3202,0,impression,-3,-8,Sun Dec 24 2017 13:16:12 GMT-0800 (PST)
47610,9806,0,start,,,Wed Dec 27 2017 03:24:36 GMT-0800 (PST)
20881,638,1,impression,8,0,Sat Dec 02 2017 06:32:18 GMT-0800 (PST)
92755,9863,1,impression,5,7,Thu Jan 11 2018 13:26:08 GMT-0800 (PST)
4309,3245,0,impression,-5,-5,Mon Feb 26 2018 22:11:30 GMT-0800 (PST)
13600,4009,0,impression,-3,3,Sat Dec 02 2017 10:48:53 GMT-0800 (PST)
