user_id,movie_id,algo_id,action,x,y,timestamp
6851,8937,0,engage,,,Sun Jan 21 2018 18:01:29 GMT-0800 (PST)
64159,9632,1,impression,2,8,Sat Feb 03 2018 16:56:26 GMT-0800 (PST)
48062,4295,1,impression,3,2,Tue Feb 13 2018 12:10:28 GMT-0800 (PST)
76709,7382,0,impression,4,-6,Thu Jan 11 2018 06:34:37 GMT-0800 (PST)
60512,2424,0,impression,7,-8,Tue Jan 23 2018 00:06:03 GMT-0800 (PST)
16615,4913,0,start,,,Wed Dec 06 2017 02:55:28 GMT-0800 (PST)
56462,3856,1,complete,,,Wed Jan 31 2018 23:12:24 GMT-0800 (PST)
47408,5662,1,down,,,Wed Dec 06 2017 01:05:26 GMT-0800 (PST)
99664,5437,1,impression,-10,-4,Thu Jan 18 2018 17:22:42 GMT-0800 (PST)
1577,1280,0,complete,,,Thu Feb 08 2018 15:00:07 GMT-0800 (PST)
41853,3578,0,resume,,,Mon Feb 26 2018 22:56:17 GMT-0800 (PST)
32392,5881,1,complete,,,Sun Dec 31 2017 11:17:23 GMT-0800 (PST)
28823,1580,1,impression,-2,9,Thu Feb 15 2018 08:11:43 GMT-0800 (PST)
48211,170,0,pause,,,Sat Dec 02 2017 00:12:54 GMT-0800 (PST)
95317,2576,1,engage,,,Thu Dec 14 2017 01:12:11 GMT-0800 (PST)
47230,7075,0,impression,-8,9,Sat Jan 20 2018 12:47:47 GMT-0800 (PST)
25995,9959,0,down,,,Thu Feb 08 2018 05:58:38 GMT-0800 (PST)
79572,8916,0,engage,,,Fri Dec 15 2017 20:08:44 GMT-0800 (PST)
35987,3351,0,impression,6,6,Mon Feb 19 2018 01:38:27 GMT-0800 (PST)
21486,4822,0,engage,,,Wed Feb 28 2018 12:05:09 GMT-0800 (PST)
57930,5090,1,engage,,,Sun Feb 25 2018 18:51:26 GMT-0800 (PST)
9362,2983,1,impression,1,7,Mon Dec 04 2017 17:28:32 GMT-0800 (PST)
42304,3404,0,pause,,,Wed Feb 14 2018 19:46:04 GMT-0800 (PST)
66623,5089,1,impression,-3,2,Fri Feb 16 2018 23:19:51 GMT-0800 (PST)
47116,7180,0,impression,0,9,Mon Dec 25 2017 08:07:10 GMT-0800 (PST)
79335,4684,1,impression,-3,-8,Sun Dec 03 2017 18:13:35 GMT-0800 (PST)
33079,4150,1,down,,,Tue Feb 27 2018 04:26:18 GMT-0800 (PST)
84627,6623,1,impression,5,1,Sat Feb 03 2018 21:02:37 GMT-0800 (PST)
55634,527,1,impression,7,9,Mon Feb 05 2018 19:11:24 GMT-0800 (PST)
16558,3128,0,up,,,Sat Feb 03 2018 16:43:37 GMT-0800 (PST)
39044,7648,1,impression,-10,-9,Sat Jan 06 2018 20:22:57 GMT-0800 (PST)
89874,7626,0,up,,,Tue Feb 13 2018 17:58:28 GMT-0800 (PST)
41682,7321,0,start,,,Wed Feb 21 2018 22:02:30 GMT-0800 (PST)
12086,7324,1,impression,-7,2,Tue Dec 12 2017 20:49:51 GMT-0800 (PST)
87789,9059,1,pause,,,Tue Jan 23 2018 18:36:30 GMT-0800 (PST)
53801,5428,0,impression,9,-7,Wed Dec 20 2017 19:47:01 GMT-0800 (PST)
