user_id,movie_id,algo_id,action,x,y,timestamp
19448,7175,0,down,,,Thu Dec 21 2017 05:18:20 GMT-0800 (PST)
21680,8262,1,impression,3,4,Sat Jan 13 2018 07:33:56 GMT-0800 (PST)
82011,7523,1,start,,,Fri Feb 02 2018 23:21:12 GMT-0800 (PST)
44962,1391,0,impression,2,-6,Wed Dec 06 2017 18:13:56 GMT-0800 (PST)
57038,7360,0,impression,-7,4,Wed Dec 20 2017 11:34:30 GMT-0800 (PST)
3361,5044,0,engage,,,Mon Dec 11 2017 06:21:00 GMT-0800 (PST)
30423,3089,1,impression,-6,-3,Tue Feb 20 2018 07:25:17 GMT-0800 (PST)
78626,1620,0,impression,-10,0,Fri Jan 26 2018 07:17:12 GMT-0800 (PST)
65685,2287,1,impression,-9,-1,Wed Feb 14 2018 10:01:48 GMT-0800 (PST)
96391,5064,1,pause,,,Fri Dec 01 2017 07:05:13 GMT-0800 (PST)
60595,4113,0,complete,,,Sat Dec 30 2017 08:45:57 GMT-0800 (PST)
31176,8117,0,engage,,,Sat Dec 30 2017 06:15:24 GMT-0800 (PST)
38672,3198,0,impression,-5,-2,Wed Feb 28 2018 20:11:57 GMT-0800 (PST)
61525,100,1,impression,3,2,Thu Jan 25 2018 05:33:34 GMT-0800 (PST)
40659,4182,1,impression,2,-7,Mon Dec 25 2017 11:19:42 GMT-0800 (PST)
98534,1829,0,engage,,,Wed Feb 28 2018 16:39:29 GMT-0800 (PST)
48645,6343,1,impression,-2,4,Wed Feb 14 2018 17:39:04 GMT-0800 (PST)
80602,8589,1,impression,-8,-4,Sat Jan 20 2018 23:05:09 GMT-0800 (PST)
71381,9983,0,up,,,Mon Feb 19 2018 08:20:46 GMT-0800 (PST)
65335,4849,0,pause,,,Fri Dec 08 2017 05:43:52 GMT-0800 (PST)
66661,6366,0,complete,,,Sat Dec 09 2017 16:46:42 GMT-0800 (PST)
78888,4460,1,down,,,Sun Feb 04 2018 20:10:56 GMT-0800 (PST)
79434,401,0,impression,-10,-3,Fri Feb 23 2018 14:28:37 GMT-0800 (PST)
44030,1358,0,start,,,Tue Jan 30 2018 03:03:52 GMT-0800 (PST)
33116,6120,1,complete,,,Sat Feb 10 2018 11:47:28 GMT-0800 (PST)
9838,6323,1,complete,,,Fri Feb 16 2018 00:54:51 GMT-0800 (PST)
94821,4497,0,impression,2,2,Tue Feb 20 2018 10:14:00 GMT-0800 (PST)
8577,164,0,complete,,,Mon Dec 18 2017 20:39:33 GMT-0800 (PST)
8705,5701,0,start,,,Sun Dec 17 2017 04:48:01 GMT-0800 (PST)
94721,914,0,start,,,Fri Dec 29 2017 20:15:56 GMT-0800 (PST)
80194,5660,1,impression,1,-7,Sat Feb 10 2018 19:23:52 GMT-0800 (PST)
74615,2775,1,engage,,,Fri Feb 23 2018 18:23:59 GMT-0800 (PST)
68113,9567,0,impression,4,-4,Tue Jan 02 2018 11:52:51 GMT-0800 (PST)
98182,9560,1,engage,,,Tue Feb 13 2018 05:12:28 GMT-0800 (PST)
78598,8602,1,start,,,Thu Dec 07 2017 18:34:25 GMT-0800 (PST)
11533,2376,1,engage,,,Sat Dec 16 2017 03:54:12 GMT-0800 (PST)
46996,3038,0,impression,-3,8,Thu Jan 25 2018 00:58:28 GMT-0800 (PST)
35132,6520,1,down,,,Fri Jan 05 2018 03:04:25 GMT-0800 (PST)
61159,3915,1,down,,,Fri Feb 23 2018 14:44:01 GMT-0800 (PST)
60705,382,0,impression,-3,-8,Sun Jan 21 2018 03:32:29 GMT-0800 (PST)
40271,6489,1,up,,,Tue Jan 02 2018 16:21:06 GMT-0800 (PST)
15333,8999,1,impression,-2,7,Thu Feb 22 2018 13:10:36 GMT-0800 (PST)
31959,2999,1,impression,8,-9,Mon Jan 08 2018 07:37:04 GMT-0800 (PST)
7257,8317,0,pause,,,Wed Dec 27 2017 13:07:21 GMT-0800 (PST)
34180,41,1,engage,,,Fri Jan 12 2018 05:44:22 GMT-0800 (PST)
7999,4928,1,impression,7,7,Sat Dec 16 2017 18:54:57 GMT-0800 (PST)
72989,8703,1,pause,,,Sat Feb 03 2018 16:55:41 GMT-0800 (PST)
5221,267,1,impression,9,4,Mon Dec 18 2017 04:53:42 GMT-0800 (PST)
51302,1598,1,impression,6,9,Sat Dec 02 2017 05:42:44 GMT-0800 (PST)
55809,4740,1,engage,,,Wed Feb 21 2018 06:18:10 GMT-0800 (PST)
70811,4104,0,up,,,Tue Dec 05 2017 05:58:29 GMT-0800 (PST)
49550,4080,0,pause,,,Fri Feb 23 2018 13:52:47 GMT-0800 (PST)
52099,6800,1,engage,,,Wed Dec 06 2017 06:00:00 GMT-0800 (PST)
29766,5189,1,complete,,,Sat Feb 24 2018 01:13:06 GMT-0800 (PST)
57116,9998,1,impression,-8,-5,Tue Jan 09 2018 22:20:45 GMT-0800 (PST)
13421,4056,1,impression,-7,5,Wed Dec 20 2017 05:42:36 GMT-0800 (PST)
20949,4817,1,pause,,,Sat Dec 16 2017 15:31:09 GMT-0800 (PST)
81984,4258,1,engage,,,Fri Jan 26 2018 09:32:58 GMT-0800 (PST)
86086,5197,1,start,,,Mon Feb 19 2018 22:13:13 GMT-0800 (PST)
43925,3669,1,impression,9,-9,Sat Dec 02 2017 18:13:32 GMT-0800 (PST)
6358,5325,1,impression,7,9,Wed Dec 27 2017 14:22:02 GMT-0800 (PST)
93819,8066,0,pause,,,Thu Dec 28 2017 20:59:40 GMT-0800 (PST)
38402,5160,0,start,,,Sun Dec 03 2017 19:46:09 GMT-0800 (PST)
62768,9418,0,engage,,,Sat Dec 30 2017 14:31:09 GMT-0800 (PST)
20202,5654,1,pause,,,Sun Dec 17 2017 02:26:19 GMT-0800 (PST)
79388,590,1,impression,0,-8,Fri Dec 15 2017 18:06:52 GMT-0800 (PST)
46100,4151,0,pause,,,Fri Dec 08 2017 02:27:10 GMT-0800 (PST)
16010,8860,0,engage,,,Wed Feb 14 2018 17:35:38 GMT-0800 (PST)
36209,538,1,complete,,,Thu Dec 28 2017 07:22:39 GMT-0800 (PST)
8761,6649,1,impression,5,7,Tue Feb 20 2018 22:38:16 GMT-0800 (PST)
48727,7744,0,engage,,,Mon Jan 29 2018 04:42:28 GMT-0800 (PST)
93759,611,1,impression,-10,5,Sun Dec 03 2017 23:21:20 GMT-0800 (PST)
95823,6380,1,impression,-6,-6,Tue Jan 30 2018 05:11:35 GMT-0800 (PST)
12664,9702,1,impression,3,-6,Thu Jan 18 2018 07:38:50 GMT-0800 (PST)
22264,1314,1,pause,,,Mon Dec 25 2017 20:32:31 GMT-0800 (PST)
96992,5607,1,up,,,Sun Dec 31 2017 03:53:51 GMT-0800 (PST)
27691,6955,1,start,,,Wed Feb 07 2018 20:37:05 GMT-0800 (PST)
67802,1961,1,impression,-2,-3,Mon Feb 19 2018 22:15:31 GMT-0800 (PST)
53249,9268,0,engage,,,Sat Jan 13 2018 06:55:20 GMT-0800 (PST)
7351,2571,1,impression,9,5,Mon Dec 25 2017 10:50:20 GMT-0800 (PST)
6401,9138,1,impression,0,-2,Tue Dec 12 2017 02:51:35 GMT-0800 (PST)
74017,7459,0,impression,-7,-10,Mon Feb 12 2018 19:42:44 GMT-0800 (PST)
53566,4971,1,impression,0,6,Sat Dec 16 2017 05:32:33 GMT-0800 (PST)
36129,6407,1,resume,,,Wed Dec 20 2017 08:46:44 GMT-0800 (PST)
33069,9204,1,complete,,,Sat Feb 10 2018 04:13:14 GMT-0800 (PST)
25780,8111,1,up,,,Wed Feb 07 2018 10:16:30 GMT-0800 (PST)
54534,6133,1,impression,-10,-6,Thu Feb 08 2018 19:53:33 GMT-0800 (PST)
66427,8819,0,complete,,,Sat Jan 20 2018 08:22:58 GMT-0800 (PST)
95603,8900,1,engage,,,Sat Jan 06 2018 10:22:53 GMT-0800 (PST)
86800,7637,0,impression,6,3,Fri Jan 05 2018 13:48:55 GMT-0800 (PST)
83222,6356,1,start,,,Wed Dec 13 2017 08:00:59 GMT-0800 (PST)
17358,9648,0,pause,,,Sun Dec 24 2017 19:51:14 GMT-0800 (PST)
49270,9848,1,impression,7,-7,Sat Dec 02 2017 09:39:52 GMT-0800 (PST)
71036,1614,0,resume,,,Mon Dec 04 2017 07:00:24 GMT-0800 (PST)
72966,9272,1,start,,,Sun Dec 24 2017 11:03:37 GMT-0800 (PST)
38001,2838,1,impression,2,1,Thu Dec 07 2017 17:08:08 GMT-0800 (PST)
23891,5561,1,complete,,,Sat Dec 09 2017 13:35:43 GMT-0800 (PST)
38259,5286,0,impression,-3,-4,Sun Feb 11 2018 12:39:42 GMT-0800 (PST)
13999,1554,0,impression,5,-1,Wed Feb 07 2018 20:28:36 GMT-0800 (PST)
36480,748,1,resume,,,Sun Dec 17 2017 06:56:02 GMT-0800 (PST)
66255,8485,0,down,,,Tue Jan 09 2018 07:21:58 GMT-0800 (PST)
48336,6567,0,pause,,,Sun Dec 10 2017 03:30:49 GMT-0800 (PST)
97457,2215,1,impression,-7,-10,Wed Feb 21 2018 00:03:23 GMT-0800 (PST)
