user_id,movie_id,algo_id,action,x,y,timestamp
96425,6867,1,resume,,,Fri Feb 09 2018 16:45:51 GMT-0800 (PST)
31947,3622,0,impression,-3,7,Sun Feb 11 2018 05:34:03 GMT-0800 (PST)
99929,8434,0,impression,-5,-6,Mon Jan 22 2018 09:48:56 GMT-0800 (PST)
22606,5714,1,engage,,,Tue Feb 20 2018 06:18:27 GMT-0800 (PST)
76618,3542,0,up,,,Fri Feb 02 2018 10:57:17 GMT-0800 (PST)
15546,572,0,resume,,,Tue Jan 16 2018 18:18:37 GMT-0800 (PST)
62779,1546,1,engage,,,Thu Dec 28 2017 04:54:17 GMT-0800 (PST)
33591,8350,1,up,,,Mon Dec 11 2017 12:01:43 GMT-0800 (PST)
47325,9372,0,impression,-5,-1,Tue Feb 27 2018 00:36:59 GMT-0800 (PST)
99775,4599,1,impression,3,2,Wed Jan 17 2018 23:22:24 GMT-0800 (PST)
41851,9257,0,pause,,,Thu Feb 08 2018 12:12:09 GMT-0800 (PST)
99753,9511,0,complete,,,Sat Feb 24 2018 22:35:36 GMT-0800 (PST)
93530,8334,0,down,,,Tue Dec 05 2017 21:34:49 GMT-0800 (PST)
36692,6586,1,impression,6,7,Mon Jan 15 2018 06:22:54 GMT-0800 (PST)
82498,9961,1,resume,,,Mon Dec 25 2017 14:09:50 GMT-0800 (PST)
33985,8988,1,resume,,,Fri Feb 23 2018 13:14:48 GMT-0800 (PST)
67379,7946,0,impression,4,-6,Mon Jan 22 2018 05:26:56 GMT-0800 (PST)
6022,4832,1,up,,,Sun Jan 14 2018 21:43:39 GMT-0800 (PST)
82484,8189,0,impression,-5,-9,Wed Jan 03 2018 04:35:14 GMT-0800 (PST)
82907,5003,1,impression,-9,5,Sun Feb 11 2018 01:11:50 GMT-0800 (PST)
38886,8991,0,engage,,,Wed Dec 20 2017 11:22:27 GMT-0800 (PST)
19851,2665,1,start,,,Wed Jan 03 2018 00:38:53 GMT-0800 (PST)
88411,1901,0,impression,1,2,Sat Feb 10 2018 14:58:35 GMT-0800 (PST)
22036,5548,0,impression,-3,-6,Tue Feb 13 2018 12:36:46 GMT-0800 (PST)
71000,7770,1,impression,-4,2,Mon Dec 18 2017 02:37:16 GMT-0800 (PST)
26783,7780,1,engage,,,Fri Jan 05 2018 17:28:36 GMT-0800 (PST)
40310,8409,1,down,,,Mon Dec 04 2017 00:22:22 GMT-0800 (PST)
30505,1990,0,pause,,,Wed Jan 31 2018 22:29:12 GMT-0800 (PST)
91836,2165,1,impression,7,-3,Mon Feb 05 2018 05:19:19 GMT-0800 (PST)
