user_id,movie_id,algo_id,action,x,y,timestamp
75951,3123,0,impression,-2,9,Tue Jan 30 2018 13:47:15 GMT-0800 (PST)
3767,4188,1,complete,,,Sat Feb 24 2018 09:20:30 GMT-0800 (PST)
84584,4374,0,down,,,Mon Feb 26 2018 11:49:05 GMT-0800 (PST)
75158,800,1,impression,5,-10,Wed Jan 31 2018 10:29:15 GMT-0800 (PST)
50184,4787,0,impression,-6,1,Sun Dec 24 2017 05:04:27 GMT-0800 (PST)
99674,6608,1,up,,,Mon Dec 04 2017 10:28:13 GMT-0800 (PST)
6132,2051,1,up,,,Mon Feb 19 2018 05:51:55 GMT-0800 (PST)
14161,8111,0,impression,8,5,Fri Jan 19 2018 06:58:30 GMT-0800 (PST)
17527,4926,0,impression,4,0,Thu Dec 07 2017 14:00:56 GMT-0800 (PST)
17630,7647,0,engage,,,Thu Dec 21 2017 13:50:17 GMT-0800 (PST)
91240,8575,1,impression,0,8,Fri Feb 23 2018 23:34:04 GMT-0800 (PST)
94631,5240,1,impression,-9,-8,Thu Jan 04 2018 13:19:45 GMT-0800 (PST)
95778,4537,1,resume,,,Tue Dec 19 2017 15:58:38 GMT-0800 (PST)
71999,4695,0,engage,,,Tue Feb 20 2018 03:51:29 GMT-0800 (PST)
96666,9433,1,impression,-3,-7,Sat Dec 02 2017 03:13:26 GMT-0800 (PST)
81346,7791,0,impression,-8,-6,Wed Dec 27 2017 14:56:46 GMT-0800 (PST)
66456,7400,1,complete,,,Fri Feb 23 2018 06:31:44 GMT-0800 (PST)
61649,9427,1,pause,,,Thu Feb 08 2018 21:30:50 GMT-0800 (PST)
6303,321,0,pause,,,Fri Jan 12 2018 07:33:21 GMT-0800 (PST)
40725,9417,0,impression,9,9,Thu Feb 08 2018 13:17:06 GMT-0800 (PST)
41023,8799,0,down,,,Wed Dec 06 2017 20:37:49 GMT-0800 (PST)
64991,4171,0,impression,-9,-9,Sat Feb 03 2018 19:30:38 GMT-0800 (PST)
13136,109,0,complete,,,Tue Dec 12 2017 03:04:18 GMT-0800 (PST)
21573,6358,0,pause,,,Wed Dec 20 2017 17:38:27 GMT-0800 (PST)
26655,7610,0,impression,5,-5,Tue Dec 12 2017 09:48:36 GMT-0800 (PST)
84022,9979,1,engage,,,Mon Jan 29 2018 01:52:18 GMT-0800 (PST)
29549,8742,1,engage,,,Sun Feb 18 2018 22:14:50 GMT-0800 (PST)
54959,6898,1,pause,,,Fri Dec 15 2017 08:42:05 GMT-0800 (PST)
98180,748,0,up,,,Sun Dec 10 2017 02:55:04 GMT-0800 (PST)
7295,9075,0,complete,,,Mon Feb 05 2018 19:20:01 GMT-0800 (PST)
79699,9882,0,impression,-3,2,Sat Dec 30 2017 23:13:25 GMT-0800 (PST)
84654,9716,1,impression,0,3,Fri Dec 15 2017 09:02:53 GMT-0800 (PST)
60985,1567,0,impression,2,-3,Sat Feb 17 2018 18:56:13 GMT-0800 (PST)
81469,5621,1,impression,-7,-9,Tue Jan 30 2018 07:14:11 GMT-0800 (PST)
11792,7047,0,impression,2,3,Sat Feb 17 2018 13:19:32 GMT-0800 (PST)
46059,7836,0,pause,,,Sun Jan 14 2018 17:04:18 GMT-0800 (PST)
55636,2497,0,impression,6,-3,Mon Jan 08 2018 00:56:16 GMT-0800 (PST)
98100,609,0,impression,0,-8,Thu Feb 15 2018 20:26:59 GMT-0800 (PST)
52859,5137,1,complete,,,Tue Jan 09 2018 22:06:38 GMT-0800 (PST)
82542,9788,1,impression,-9,-2,Sat Jan 20 2018 17:46:56 GMT-0800 (PST)
93851,5626,0,resume,,,Sun Feb 18 2018 21:43:41 GMT-0800 (PST)
83028,7375,1,down,,,Sat Feb 10 2018 02:36:32 GMT-0800 (PST)
61049,3684,0,engage,,,Tue Jan 09 2018 16:19:31 GMT-0800 (PST)
32612,8035,0,impression,7,4,Sun Feb 25 2018 11:01:09 GMT-0800 (PST)
80269,3129,0,up,,,Mon Dec 11 2017 23:53:09 GMT-0800 (PST)
33103,1400,0,down,,,Wed Jan 03 2018 01:36:18 GMT-0800 (PST)
30047,8865,1,engage,,,Tue Feb 13 2018 09:26:03 GMT-0800 (PST)
71462,6023,1,complete,,,Wed Jan 10 2018 22:19:33 GMT-0800 (PST)
95430,1271,1,impression,5,-4,Tue Dec 05 2017 17:07:51 GMT-0800 (PST)
63192,3469,1,impression,-6,-8,Fri Feb 09 2018 20:23:14 GMT-0800 (PST)
14708,8777,0,impression,-5,-3,Wed Jan 31 2018 21:45:52 GMT-0800 (PST)
34535,9558,1,impression,5,4,Sun Feb 04 2018 06:07:23 GMT-0800 (PST)
34466,1800,1,engage,,,Mon Jan 29 2018 00:54:39 GMT-0800 (PST)
17598,3120,1,impression,-3,-4,Sun Feb 25 2018 23:06:09 GMT-0800 (PST)
59332,7156,1,impression,6,2,Mon Feb 19 2018 19:31:44 GMT-0800 (PST)
91320,4051,0,pause,,,Mon Jan 22 2018 02:36:53 GMT-0800 (PST)
4467,2671,0,impression,-7,-7,Mon Dec 18 2017 18:26:53 GMT-0800 (PST)
32196,7557,0,impression,-4,7,Tue Feb 13 2018 07:04:37 GMT-0800 (PST)
48681,7549,1,engage,,,Sat Dec 23 2017 00:47:28 GMT-0800 (PST)
57081,7883,1,down,,,Thu Jan 04 2018 12:50:46 GMT-0800 (PST)
86487,7179,0,impression,-6,-4,Fri Jan 05 2018 21:22:18 GMT-0800 (PST)
47929,5503,0,impression,-7,-3,Sun Dec 31 2017 22:12:58 GMT-0800 (PST)
24458,6044,1,complete,,,Sat Feb 17 2018 11:41:47 GMT-0800 (PST)
61444,5477,1,engage,,,Sat Jan 20 2018 06:08:13 GMT-0800 (PST)
89356,8335,0,impression,9,-6,Sat Dec 02 2017 16:54:55 GMT-0800 (PST)
59526,1135,0,impression,1,5,Thu Feb 22 2018 19:21:43 GMT-0800 (PST)
86873,7856,0,impression,6,5,Fri Jan 26 2018 09:10:58 GMT-0800 (PST)
26010,5508,0,impression,-4,-6,Fri Jan 26 2018 18:47:30 GMT-0800 (PST)
92093,3173,1,engage,,,Mon Jan 29 2018 12:38:44 GMT-0800 (PST)
11278,2196,1,impression,-2,2,Thu Feb 08 2018 11:32:40 GMT-0800 (PST)
28442,8514,0,start,,,Sat Dec 16 2017 22:20:31 GMT-0800 (PST)
49989,1637,1,impression,-8,-7,Mon Feb 05 2018 08:29:15 GMT-0800 (PST)
71085,2587,0,impression,-5,4,Wed Dec 20 2017 22:13:19 GMT-0800 (PST)
12431,5304,1,engage,,,Sun Feb 25 2018 10:08:53 GMT-0800 (PST)
98091,3409,1,engage,,,Sat Feb 24 2018 03:01:03 GMT-0800 (PST)
37461,9485,1,complete,,,Sun Dec 10 2017 18:44:04 GMT-0800 (PST)
70429,7715,1,up,,,Mon Jan 29 2018 12:50:37 GMT-0800 (PST)
1088,9426,1,impression,0,-7,Fri Feb 02 2018 20:25:46 GMT-0800 (PST)
51531,1788,1,impression,6,4,Tue Jan 23 2018 07:00:52 GMT-0800 (PST)
21688,2440,0,resume,,,Wed Feb 07 2018 09:47:17 GMT-0800 (PST)
86046,2677,0,down,,,Sat Dec 23 2017 04:05:56 GMT-0800 (PST)
97582,3371,0,complete,,,Mon Feb 26 2018 17:18:40 GMT-0800 (PST)
10451,551,0,complete,,,Sun Jan 21 2018 13:58:05 GMT-0800 (PST)
27548,7886,1,pause,,,Sun Jan 07 2018 23:56:17 GMT-0800 (PST)
46210,2649,1,pause,,,Mon Dec 25 2017 16:36:58 GMT-0800 (PST)
39922,3091,0,impression,-6,-1,Sat Dec 02 2017 22:49:02 GMT-0800 (PST)
4669,402,1,impression,4,-3,Tue Jan 09 2018 03:53:12 GMT-0800 (PST)
45156,4833,0,engage,,,Sun Feb 04 2018 17:49:44 GMT-0800 (PST)
81377,1800,1,start,,,Wed Jan 03 2018 08:08:57 GMT-0800 (PST)
24093,9235,0,down,,,Thu Dec 28 2017 22:02:03 GMT-0800 (PST)
33283,1950,0,up,,,Sun Jan 21 2018 19:35:15 GMT-0800 (PST)
60547,9442,0,impression,6,-4,Fri Feb 16 2018 16:54:48 GMT-0800 (PST)
38445,4035,1,start,,,Wed Jan 24 2018 14:31:03 GMT-0800 (PST)
73559,1129,1,impression,0,2,Mon Feb 05 2018 10:15:32 GMT-0800 (PST)
16934,6092,1,resume,,,Sat Dec 16 2017 07:06:05 GMT-0800 (PST)
39475,7850,1,engage,,,Sun Feb 18 2018 05:51:14 GMT-0800 (PST)
11896,7761,1,impression,2,-1,Sat Dec 30 2017 23:52:08 GMT-0800 (PST)
34132,2105,0,impression,4,-9,Tue Dec 05 2017 11:00:45 GMT-0800 (PST)
96643,4621,1,start,,,Wed Jan 10 2018 07:17:41 GMT-0800 (PST)
34029,7597,0,engage,,,Tue Jan 16 2018 17:37:28 GMT-0800 (PST)
47062,7516,0,impression,-6,-6,Tue Dec 26 2017 00:12:07 GMT-0800 (PST)
64038,2012,1,impression,-5,-8,Wed Jan 03 2018 04:56:11 GMT-0800 (PST)
52280,4813,1,complete,,,Fri Jan 05 2018 04:46:37 GMT-0800 (PST)
7866,7660,1,impression,-4,1,Fri Jan 19 2018 20:16:33 GMT-0800 (PST)
79606,6493,0,impression,8,-9,Mon Dec 11 2017 18:28:35 GMT-0800 (PST)
42498,3825,0,impression,9,-5,Mon Feb 19 2018 02:48:18 GMT-0800 (PST)
48649,6962,1,impression,-10,1,Tue Feb 13 2018 07:51:13 GMT-0800 (PST)
89201,3764,0,engage,,,Mon Feb 12 2018 06:09:11 GMT-0800 (PST)
35187,3695,1,impression,9,-4,Sat Dec 23 2017 19:55:03 GMT-0800 (PST)
8884,6074,1,start,,,Fri Feb 09 2018 23:13:37 GMT-0800 (PST)
44301,7213,0,impression,9,-9,Thu Jan 04 2018 13:43:59 GMT-0800 (PST)
27555,45,0,impression,0,-8,Fri Jan 26 2018 08:12:49 GMT-0800 (PST)
87375,1761,0,impression,-3,-10,Tue Jan 09 2018 10:24:52 GMT-0800 (PST)
72830,8507,0,engage,,,Wed Dec 06 2017 09:52:00 GMT-0800 (PST)
74207,9059,1,impression,-8,5,Fri Jan 05 2018 12:04:37 GMT-0800 (PST)
98878,8396,1,start,,,Tue Dec 12 2017 02:05:21 GMT-0800 (PST)
94054,6454,1,impression,6,-7,Sun Dec 17 2017 03:51:59 GMT-0800 (PST)
56077,8289,0,impression,-6,-8,Sun Dec 03 2017 16:16:02 GMT-0800 (PST)
85623,1774,0,complete,,,Sat Jan 06 2018 10:24:40 GMT-0800 (PST)
5260,4032,0,engage,,,Tue Feb 20 2018 02:32:18 GMT-0800 (PST)
6936,6050,0,impression,-10,-6,Sun Dec 03 2017 23:49:51 GMT-0800 (PST)
15953,2205,0,resume,,,Mon Jan 08 2018 23:45:34 GMT-0800 (PST)
68387,7047,0,down,,,Sun Feb 11 2018 14:29:37 GMT-0800 (PST)
27247,2754,0,complete,,,Wed Jan 03 2018 02:44:35 GMT-0800 (PST)
43736,5661,1,impression,0,2,Fri Dec 22 2017 05:39:52 GMT-0800 (PST)
25375,8298,1,resume,,,Wed Jan 24 2018 03:13:02 GMT-0800 (PST)
47900,1003,1,impression,8,-2,Mon Jan 22 2018 04:25:28 GMT-0800 (PST)
55319,5523,1,impression,-1,-2,Mon Jan 29 2018 02:28:37 GMT-0800 (PST)
5462,8529,1,impression,-8,4,Mon Jan 29 2018 10:16:55 GMT-0800 (PST)
7435,9461,0,engage,,,Sun Jan 21 2018 08:36:51 GMT-0800 (PST)
77720,9453,1,complete,,,Tue Jan 09 2018 20:59:25 GMT-0800 (PST)
25628,7339,1,pause,,,Mon Dec 04 2017 21:01:12 GMT-0800 (PST)
33899,34,0,pause,,,Thu Jan 04 2018 02:10:55 GMT-0800 (PST)
53176,8808,0,down,,,Fri Dec 01 2017 03:53:59 GMT-0800 (PST)
68904,3743,1,impression,-5,6,Tue Dec 19 2017 08:00:01 GMT-0800 (PST)
2843,6806,0,start,,,Fri Feb 02 2018 14:17:19 GMT-0800 (PST)
3790,528,0,impression,9,9,Wed Jan 03 2018 07:08:20 GMT-0800 (PST)
34585,3894,0,impression,-3,-6,Mon Jan 08 2018 10:35:33 GMT-0800 (PST)
50693,211,1,impression,7,-10,Wed Dec 20 2017 11:53:58 GMT-0800 (PST)
27973,733,0,impression,0,-2,Sat Dec 09 2017 02:03:16 GMT-0800 (PST)
64652,830,1,up,,,Sun Feb 25 2018 08:20:19 GMT-0800 (PST)
41589,6806,1,start,,,Sun Feb 04 2018 05:19:22 GMT-0800 (PST)
41402,3634,0,impression,-3,2,Thu Feb 22 2018 05:47:20 GMT-0800 (PST)
3484,2624,1,impression,-4,4,Wed Jan 03 2018 05:51:04 GMT-0800 (PST)
57727,8965,1,start,,,Sun Jan 07 2018 10:32:34 GMT-0800 (PST)
67594,5628,1,impression,-7,-2,Tue Jan 16 2018 07:15:47 GMT-0800 (PST)
40132,9603,1,impression,2,-8,Mon Jan 08 2018 21:56:00 GMT-0800 (PST)
28280,3681,0,resume,,,Mon Dec 11 2017 23:31:57 GMT-0800 (PST)
54705,2088,1,engage,,,Wed Feb 14 2018 18:27:50 GMT-0800 (PST)
10939,3360,0,up,,,Tue Jan 16 2018 00:26:15 GMT-0800 (PST)
97203,867,0,impression,-3,-9,Fri Jan 19 2018 14:46:12 GMT-0800 (PST)
88663,9560,0,engage,,,Wed Jan 24 2018 15:29:47 GMT-0800 (PST)
78397,7852,1,impression,-8,-3,Tue Jan 09 2018 16:50:39 GMT-0800 (PST)
25095,7334,0,impression,-3,-7,Thu Jan 18 2018 05:51:08 GMT-0800 (PST)
72029,2846,0,impression,2,-8,Thu Dec 14 2017 22:35:26 GMT-0800 (PST)
69216,3216,1,impression,2,-6,Fri Feb 09 2018 16:24:27 GMT-0800 (PST)
76489,837,1,complete,,,Tue Jan 23 2018 18:27:30 GMT-0800 (PST)
85808,3591,1,start,,,Tue Feb 27 2018 00:55:59 GMT-0800 (PST)
91180,4916,0,impression,0,-4,Sat Feb 03 2018 09:53:26 GMT-0800 (PST)
93379,8858,0,impression,-10,5,Fri Jan 26 2018 20:38:42 GMT-0800 (PST)
70404,8753,0,pause,,,Sat Jan 06 2018 02:28:54 GMT-0800 (PST)
4432,3052,0,impression,1,3,Mon Dec 04 2017 07:04:56 GMT-0800 (PST)
65414,9316,0,impression,-3,8,Wed Dec 06 2017 07:29:26 GMT-0800 (PST)
92432,5546,1,resume,,,Sun Jan 07 2018 09:29:20 GMT-0800 (PST)
74754,3613,0,impression,0,-3,Tue Jan 09 2018 15:44:32 GMT-0800 (PST)
51444,6943,1,impression,1,9,Sun Jan 28 2018 23:55:33 GMT-0800 (PST)
26734,3329,1,impression,-10,-1,Fri Dec 01 2017 20:36:15 GMT-0800 (PST)
79440,263,1,up,,,Sun Jan 28 2018 22:56:38 GMT-0800 (PST)
97949,2056,1,start,,,Tue Dec 19 2017 02:10:53 GMT-0800 (PST)
85322,4831,1,start,,,Tue Jan 30 2018 22:44:27 GMT-0800 (PST)
65823,7507,0,complete,,,Sat Dec 09 2017 05:39:58 GMT-0800 (PST)
98710,144,0,impression,-5,-4,Wed Jan 03 2018 14:26:30 GMT-0800 (PST)
67451,341,1,impression,5,-1,Sat Feb 24 2018 15:04:49 GMT-0800 (PST)
7070,3415,0,impression,-1,-4,Fri Jan 12 2018 05:18:18 GMT-0800 (PST)
28664,4589,1,engage,,,Fri Feb 09 2018 06:16:18 GMT-0800 (PST)
52664,7334,1,impression,2,-2,Wed Feb 07 2018 23:17:28 GMT-0800 (PST)
60775,5475,0,resume,,,Sun Jan 14 2018 11:02:45 GMT-0800 (PST)
87488,6828,0,engage,,,Sun Dec 31 2017 23:15:28 GMT-0800 (PST)
86669,8896,1,complete,,,Mon Dec 25 2017 11:05:34 GMT-0800 (PST)
85985,4010,1,engage,,,Wed Jan 24 2018 00:24:36 GMT-0800 (PST)
75329,4974,1,engage,,,Tue Feb 06 2018 08:53:57 GMT-0800 (PST)
51060,9227,0,impression,8,-4,Thu Jan 25 2018 10:29:41 GMT-0800 (PST)
92390,6896,0,complete,,,Tue Jan 02 2018 19:37:49 GMT-0800 (PST)
29331,3728,0,start,,,Sun Dec 31 2017 12:29:23 GMT-0800 (PST)
30617,9297,0,up,,,Sun Feb 11 2018 03:02:12 GMT-0800 (PST)
28442,7779,0,up,,,Thu Feb 01 2018 19:35:23 GMT-0800 (PST)
60494,6652,0,impression,0,-8,Sun Dec 31 2017 11:14:45 GMT-0800 (PST)
57179,1803,1,impression,-9,1,Sun Dec 03 2017 17:49:14 GMT-0800 (PST)
60083,9754,0,engage,,,Tue Feb 20 2018 12:56:01 GMT-0800 (PST)
48036,8952,0,complete,,,Sat Dec 23 2017 02:57:29 GMT-0800 (PST)
10117,8726,0,engage,,,Fri Dec 01 2017 09:01:28 GMT-0800 (PST)
98464,5310,1,impression,-1,3,Tue Dec 12 2017 04:49:58 GMT-0800 (PST)
3820,744,0,up,,,Mon Jan 22 2018 12:19:43 GMT-0800 (PST)
50281,9124,1,impression,5,7,Fri Jan 12 2018 09:09:13 GMT-0800 (PST)
22367,1194,0,impression,-4,3,Fri Dec 29 2017 20:42:10 GMT-0800 (PST)
