user_id,movie_id,algo_id,action,x,y,timestamp
7672,7726,1,engage,,,Fri Dec 08 2017 03:43:50 GMT-0800 (PST)
93928,179,0,impression,-9,-4,Sat Dec 23 2017 03:35:11 GMT-0800 (PST)
16380,6579,0,impression,6,-4,Thu Dec 14 2017 22:50:57 GMT-0800 (PST)
71316,2793,1,engage,,,Thu Jan 25 2018 22:08:56 GMT-0800 (PST)
34312,3439,0,down,,,Sun Feb 04 2018 08:52:59 GMT-0800 (PST)
49528,2633,1,engage,,,Wed Dec 27 2017 16:40:26 GMT-0800 (PST)
30341,2833,1,impression,-7,3,Sun Dec 31 2017 15:24:19 GMT-0800 (PST)
31586,7978,1,impression,2,8,Thu Feb 15 2018 20:07:30 GMT-0800 (PST)
23736,6653,0,impression,-7,-7,Sat Dec 23 2017 08:09:24 GMT-0800 (PST)
14257,868,1,impression,8,7,Mon Feb 19 2018 05:21:09 GMT-0800 (PST)
98911,619,1,down,,,Thu Dec 14 2017 05:54:22 GMT-0800 (PST)
11628,2027,1,up,,,Sun Dec 03 2017 07:14:52 GMT-0800 (PST)
28796,3977,1,down,,,Tue Jan 02 2018 05:22:46 GMT-0800 (PST)
81390,7777,1,impression,-3,-1,Sun Feb 11 2018 22:52:19 GMT-0800 (PST)
54852,8449,1,engage,,,Sun Feb 25 2018 01:11:49 GMT-0800 (PST)
31078,2232,1,pause,,,Fri Jan 26 2018 01:04:52 GMT-0800 (PST)
86675,9178,0,impression,-8,-7,Fri Jan 19 2018 03:59:04 GMT-0800 (PST)
24219,4778,1,impression,0,7,Wed Jan 10 2018 06:21:43 GMT-0800 (PST)
36870,440,0,engage,,,Thu Dec 07 2017 18:39:16 GMT-0800 (PST)
85838,9538,1,down,,,Sun Jan 21 2018 10:49:03 GMT-0800 (PST)
92530,6355,1,complete,,,Fri Dec 15 2017 10:52:58 GMT-0800 (PST)
9231,4636,0,pause,,,Wed Dec 20 2017 04:07:33 GMT-0800 (PST)
98810,3515,1,impression,-3,1,Mon Feb 26 2018 20:27:28 GMT-0800 (PST)
78908,8418,1,impression,2,-7,Sun Jan 14 2018 00:56:15 GMT-0800 (PST)
87946,9883,1,pause,,,Wed Jan 17 2018 10:49:50 GMT-0800 (PST)
67717,2533,0,impression,-3,8,Thu Feb 01 2018 06:50:25 GMT-0800 (PST)
27401,9972,1,impression,-8,4,Sun Feb 18 2018 06:46:20 GMT-0800 (PST)
7033,5738,1,engage,,,Sun Jan 14 2018 20:00:10 GMT-0800 (PST)
72107,6927,1,pause,,,Sat Jan 20 2018 20:17:34 GMT-0800 (PST)
16750,1242,1,impression,2,0,Sun Dec 03 2017 18:09:42 GMT-0800 (PST)
55867,9552,0,impression,0,-6,Tue Dec 19 2017 06:25:20 GMT-0800 (PST)
90939,2434,1,impression,-2,-4,Mon Feb 05 2018 23:57:28 GMT-0800 (PST)
78460,2457,0,impression,-10,2,Sat Dec 09 2017 20:53:29 GMT-0800 (PST)
5825,7454,0,start,,,Mon Dec 11 2017 19:43:59 GMT-0800 (PST)
54364,4298,0,engage,,,Sun Dec 10 2017 06:00:32 GMT-0800 (PST)
58690,2763,1,engage,,,Sat Feb 24 2018 10:11:07 GMT-0800 (PST)
23945,8290,1,engage,,,Sat Feb 10 2018 12:37:33 GMT-0800 (PST)
37589,8502,1,impression,4,-8,Fri Dec 15 2017 21:41:34 GMT-0800 (PST)
19846,9905,0,impression,2,-1,Thu Dec 14 2017 04:32:05 GMT-0800 (PST)
82511,4726,1,engage,,,Sat Feb 17 2018 19:47:46 GMT-0800 (PST)
23723,3495,0,pause,,,Sun Feb 11 2018 17:10:16 GMT-0800 (PST)
71813,7047,0,impression,-5,1,Tue Feb 06 2018 07:57:39 GMT-0800 (PST)
27974,6542,1,impression,-2,6,Tue Feb 13 2018 08:31:58 GMT-0800 (PST)
25898,6617,0,impression,-3,-8,Tue Jan 30 2018 15:40:51 GMT-0800 (PST)
82132,1027,1,impression,-5,-9,Sun Feb 25 2018 22:29:37 GMT-0800 (PST)
52442,8246,0,start,,,Sun Jan 28 2018 20:22:09 GMT-0800 (PST)
53554,3383,0,impression,-2,2,Tue Jan 09 2018 12:16:40 GMT-0800 (PST)
91272,3261,0,impression,-8,-2,Sun Dec 31 2017 01:31:01 GMT-0800 (PST)
33647,2270,0,impression,-4,2,Sun Feb 18 2018 15:00:41 GMT-0800 (PST)
96716,5482,1,resume,,,Fri Jan 05 2018 07:56:31 GMT-0800 (PST)
41060,5090,0,impression,-4,-6,Fri Feb 23 2018 13:27:23 GMT-0800 (PST)
80649,8488,1,resume,,,Tue Jan 02 2018 11:13:35 GMT-0800 (PST)
20797,2686,0,impression,6,0,Fri Jan 05 2018 20:47:15 GMT-0800 (PST)
36671,137,1,start,,,Mon Feb 19 2018 03:06:24 GMT-0800 (PST)
72346,7640,0,pause,,,Tue Jan 23 2018 22:30:37 GMT-0800 (PST)
72102,4921,0,start,,,Mon Jan 15 2018 13:19:25 GMT-0800 (PST)
49064,3824,0,engage,,,Sat Feb 03 2018 07:10:03 GMT-0800 (PST)
23651,9619,1,impression,5,3,Thu Jan 04 2018 11:02:28 GMT-0800 (PST)
91672,4086,1,engage,,,Fri Feb 09 2018 20:23:15 GMT-0800 (PST)
69767,986,1,impression,2,-4,Tue Feb 06 2018 13:18:26 GMT-0800 (PST)
85996,7186,1,impression,0,0,Mon Feb 19 2018 03:43:53 GMT-0800 (PST)
14380,1722,0,start,,,Wed Dec 13 2017 00:43:07 GMT-0800 (PST)
1093,1066,0,impression,-2,2,Thu Jan 04 2018 06:14:58 GMT-0800 (PST)
7725,107,1,pause,,,Sat Dec 02 2017 10:57:28 GMT-0800 (PST)
66036,2653,1,impression,-4,-5,Sun Dec 31 2017 14:26:07 GMT-0800 (PST)
5515,99,0,pause,,,Sun Jan 28 2018 15:34:24 GMT-0800 (PST)
92266,3569,0,pause,,,Thu Feb 22 2018 18:12:27 GMT-0800 (PST)
25270,3272,0,up,,,Mon Feb 05 2018 01:38:21 GMT-0800 (PST)
26202,2826,1,engage,,,Tue Dec 12 2017 08:46:52 GMT-0800 (PST)
53356,5098,0,impression,8,-5,Wed Jan 03 2018 05:03:13 GMT-0800 (PST)
40486,3027,1,impression,9,-4,Wed Dec 13 2017 05:12:19 GMT-0800 (PST)
93854,7727,0,impression,-3,-3,Mon Dec 11 2017 10:32:22 GMT-0800 (PST)
62975,4706,1,impression,-4,4,Fri Dec 15 2017 12:40:55 GMT-0800 (PST)
88723,3483,0,down,,,Mon Jan 29 2018 10:29:18 GMT-0800 (PST)
91252,8466,1,start,,,Thu Feb 08 2018 14:12:29 GMT-0800 (PST)
50484,9937,1,complete,,,Sun Feb 25 2018 00:10:05 GMT-0800 (PST)
91215,3488,0,start,,,Tue Jan 30 2018 19:18:47 GMT-0800 (PST)
22074,24,0,complete,,,Sun Dec 10 2017 10:30:05 GMT-0800 (PST)
64179,1563,1,engage,,,Sun Feb 18 2018 07:47:20 GMT-0800 (PST)
40839,5898,0,start,,,Tue Dec 19 2017 15:09:41 GMT-0800 (PST)
44439,5095,0,impression,3,5,Tue Jan 09 2018 06:02:30 GMT-0800 (PST)
47633,9223,1,complete,,,Fri Jan 12 2018 07:43:18 GMT-0800 (PST)
60070,8988,1,impression,-9,-4,Sat Dec 02 2017 15:46:54 GMT-0800 (PST)
46236,6354,1,impression,-3,-3,Tue Jan 02 2018 02:41:30 GMT-0800 (PST)
87975,2334,0,engage,,,Mon Jan 22 2018 18:15:34 GMT-0800 (PST)
91095,42,0,impression,-5,-6,Thu Dec 07 2017 06:28:34 GMT-0800 (PST)
32190,8757,0,impression,-1,-6,Thu Jan 04 2018 12:59:28 GMT-0800 (PST)
74961,7982,1,impression,6,-8,Thu Jan 18 2018 15:31:48 GMT-0800 (PST)
43238,2560,1,engage,,,Sun Feb 25 2018 04:14:02 GMT-0800 (PST)
66846,829,1,start,,,Thu Dec 28 2017 05:45:07 GMT-0800 (PST)
95739,2051,0,impression,7,-2,Sun Feb 11 2018 15:27:21 GMT-0800 (PST)
24912,1983,1,engage,,,Tue Dec 19 2017 18:28:52 GMT-0800 (PST)
93988,7193,0,start,,,Tue Jan 23 2018 21:32:12 GMT-0800 (PST)
10774,9721,0,impression,4,-4,Mon Jan 01 2018 17:18:35 GMT-0800 (PST)
25210,3797,0,impression,-10,8,Tue Dec 12 2017 16:17:58 GMT-0800 (PST)
72033,1115,1,pause,,,Mon Jan 15 2018 09:13:10 GMT-0800 (PST)
11914,3566,1,start,,,Sun Feb 04 2018 15:14:05 GMT-0800 (PST)
71588,1424,0,impression,3,-4,Thu Feb 01 2018 18:02:28 GMT-0800 (PST)
37594,7612,0,impression,6,1,Sun Feb 25 2018 14:42:30 GMT-0800 (PST)
35896,3600,1,impression,-5,5,Tue Jan 09 2018 05:29:59 GMT-0800 (PST)
61099,743,1,start,,,Thu Feb 22 2018 09:59:23 GMT-0800 (PST)
63652,97,0,impression,7,-5,Sun Dec 10 2017 21:32:33 GMT-0800 (PST)
25072,6448,1,engage,,,Wed Dec 06 2017 03:41:37 GMT-0800 (PST)
8337,2485,1,engage,,,Sun Dec 10 2017 04:33:37 GMT-0800 (PST)
17398,7745,1,complete,,,Wed Feb 14 2018 01:45:53 GMT-0800 (PST)
40474,639,1,start,,,Thu Dec 14 2017 17:18:29 GMT-0800 (PST)
38621,5987,0,start,,,Sat Dec 02 2017 09:51:32 GMT-0800 (PST)
76821,4848,0,resume,,,Wed Jan 24 2018 05:15:24 GMT-0800 (PST)
61319,5332,1,impression,-8,-4,Thu Feb 15 2018 21:25:58 GMT-0800 (PST)
8844,7099,0,complete,,,Sat Feb 17 2018 18:26:52 GMT-0800 (PST)
77067,2421,1,start,,,Thu Jan 04 2018 23:03:47 GMT-0800 (PST)
37185,1151,0,pause,,,Thu Jan 18 2018 17:26:36 GMT-0800 (PST)
57011,8799,1,impression,-4,-1,Tue Dec 26 2017 02:38:03 GMT-0800 (PST)
97548,138,1,impression,-7,1,Sat Jan 20 2018 08:07:55 GMT-0800 (PST)
21979,1864,0,impression,1,-10,Sat Dec 30 2017 08:09:01 GMT-0800 (PST)
38718,6711,0,down,,,Mon Dec 11 2017 06:00:38 GMT-0800 (PST)
88376,107,1,impression,0,2,Sun Jan 14 2018 14:09:39 GMT-0800 (PST)
53101,2003,0,resume,,,Mon Dec 11 2017 21:46:17 GMT-0800 (PST)
61438,2779,1,impression,-6,1,Thu Dec 07 2017 00:02:41 GMT-0800 (PST)
35506,3569,1,impression,-7,2,Tue Dec 26 2017 17:41:38 GMT-0800 (PST)
98871,2345,0,impression,5,6,Wed Dec 06 2017 16:02:26 GMT-0800 (PST)
79103,4342,1,engage,,,Wed Jan 31 2018 13:03:30 GMT-0800 (PST)
95623,6895,0,impression,3,7,Thu Jan 18 2018 00:23:30 GMT-0800 (PST)
37370,5831,0,resume,,,Tue Dec 26 2017 13:33:37 GMT-0800 (PST)
5263,6551,0,impression,4,8,Sat Jan 13 2018 13:59:53 GMT-0800 (PST)
54172,6588,0,pause,,,Sun Feb 04 2018 22:28:36 GMT-0800 (PST)
87684,2565,1,engage,,,Sat Jan 27 2018 15:46:14 GMT-0800 (PST)
18713,3754,1,engage,,,Mon Jan 29 2018 12:02:36 GMT-0800 (PST)
54872,5220,1,complete,,,Mon Jan 29 2018 06:57:20 GMT-0800 (PST)
10920,2252,0,down,,,Tue Dec 26 2017 01:04:05 GMT-0800 (PST)
84678,7550,1,pause,,,Wed Feb 21 2018 22:11:56 GMT-0800 (PST)
87932,2693,1,impression,8,-1,Fri Feb 16 2018 21:56:23 GMT-0800 (PST)
59015,8869,1,impression,-5,-2,Thu Jan 18 2018 23:18:38 GMT-0800 (PST)
32597,2719,0,impression,-3,9,Tue Feb 13 2018 11:21:22 GMT-0800 (PST)
45185,563,0,impression,1,-8,Wed Feb 28 2018 17:06:37 GMT-0800 (PST)
30640,3361,0,up,,,Fri Dec 08 2017 23:10:58 GMT-0800 (PST)
96600,5540,0,down,,,Thu Dec 07 2017 02:15:12 GMT-0800 (PST)
82813,2259,0,impression,5,1,Thu Feb 01 2018 15:03:40 GMT-0800 (PST)
77460,6417,1,impression,8,-9,Sun Dec 24 2017 11:26:17 GMT-0800 (PST)
50906,3012,0,engage,,,Mon Jan 22 2018 03:43:14 GMT-0800 (PST)
24669,6368,0,pause,,,Fri Feb 16 2018 17:49:36 GMT-0800 (PST)
79949,1586,0,start,,,Tue Jan 16 2018 07:13:42 GMT-0800 (PST)
45657,9129,1,impression,-6,4,Thu Jan 25 2018 03:51:37 GMT-0800 (PST)
79996,3706,1,impression,-2,-10,Sun Feb 04 2018 22:50:35 GMT-0800 (PST)
63003,9568,1,complete,,,Mon Feb 19 2018 18:39:17 GMT-0800 (PST)
60385,7378,0,impression,0,0,Sat Jan 27 2018 06:58:43 GMT-0800 (PST)
60945,5981,0,complete,,,Fri Feb 09 2018 16:44:32 GMT-0800 (PST)
30045,1565,0,impression,2,1,Sat Feb 03 2018 18:23:06 GMT-0800 (PST)
