user_id,movie_id,algo_id,action,x,y,timestamp
33826,1957,1,impression,8,2,Mon Jan 29 2018 16:10:00 GMT-0800 (PST)
72816,8737,1,engage,,,Tue Jan 30 2018 23:02:37 GMT-0800 (PST)
68883,5154,0,start,,,Mon Jan 01 2018 16:33:05 GMT-0800 (PST)
38255,7521,0,impression,0,-5,Thu Dec 14 2017 03:43:58 GMT-0800 (PST)
77965,6986,0,impression,-2,-4,Tue Jan 30 2018 14:21:37 GMT-0800 (PST)
58022,1157,0,down,,,Thu Dec 14 2017 19:47:56 GMT-0800 (PST)
11715,6980,1,engage,,,Mon Dec 04 2017 19:42:16 GMT-0800 (PST)
93313,288,0,impression,-7,6,Mon Jan 08 2018 11:23:58 GMT-0800 (PST)
73480,3369,1,complete,,,Thu Dec 21 2017 12:24:22 GMT-0800 (PST)
58533,442,1,pause,,,Mon Feb 05 2018 05:31:40 GMT-0800 (PST)
10183,1647,0,impression,-5,-9,Wed Feb 21 2018 21:27:09 GMT-0800 (PST)
57619,1703,0,engage,,,Wed Dec 06 2017 12:40:16 GMT-0800 (PST)
98359,2312,0,impression,1,-9,Wed Dec 13 2017 05:50:17 GMT-0800 (PST)
28221,1868,0,impression,0,3,Thu Dec 07 2017 04:07:02 GMT-0800 (PST)
36992,9351,1,engage,,,Tue Dec 19 2017 08:49:20 GMT-0800 (PST)
93862,4838,0,engage,,,Sun Dec 24 2017 22:06:19 GMT-0800 (PST)
88400,8446,0,impression,1,1,Thu Dec 07 2017 02:23:41 GMT-0800 (PST)
14374,2013,0,impression,6,-1,Fri Jan 26 2018 21:54:49 GMT-0800 (PST)
52054,9021,1,impression,4,-7,Fri Jan 12 2018 02:52:43 GMT-0800 (PST)
33200,9242,1,down,,,Sat Dec 16 2017 15:30:39 GMT-0800 (PST)
81654,2306,0,pause,,,Mon Feb 26 2018 02:05:36 GMT-0800 (PST)
38580,810,1,engage,,,Mon Feb 26 2018 23:40:41 GMT-0800 (PST)
51756,7698,1,impression,3,-9,Wed Jan 31 2018 01:23:50 GMT-0800 (PST)
36459,817,0,complete,,,Fri Jan 19 2018 06:54:56 GMT-0800 (PST)
13020,5584,1,resume,,,Tue Dec 26 2017 14:52:33 GMT-0800 (PST)
16780,4781,1,pause,,,Sun Dec 31 2017 23:46:37 GMT-0800 (PST)
90209,5775,1,down,,,Sun Feb 25 2018 21:04:03 GMT-0800 (PST)
13037,3456,1,start,,,Mon Feb 05 2018 19:41:46 GMT-0800 (PST)
59141,5722,0,impression,4,-1,Tue Feb 20 2018 21:31:01 GMT-0800 (PST)
8182,9525,1,impression,-2,-4,Thu Feb 08 2018 21:06:10 GMT-0800 (PST)
18843,7851,0,up,,,Tue Jan 16 2018 21:31:38 GMT-0800 (PST)
93142,6552,0,complete,,,Tue Dec 05 2017 12:24:11 GMT-0800 (PST)
84541,7392,1,engage,,,Thu Feb 22 2018 07:30:31 GMT-0800 (PST)
12477,6454,1,engage,,,Thu Jan 11 2018 21:04:49 GMT-0800 (PST)
78957,979,0,up,,,Sun Feb 11 2018 22:30:12 GMT-0800 (PST)
3298,6332,1,engage,,,Fri Dec 29 2017 06:09:03 GMT-0800 (PST)
96923,9998,1,impression,-3,5,Sat Dec 09 2017 23:24:29 GMT-0800 (PST)
86898,9237,1,impression,0,-6,Thu Feb 22 2018 07:00:11 GMT-0800 (PST)
18239,9165,0,impression,0,-9,Sat Jan 20 2018 21:10:14 GMT-0800 (PST)
1289,3702,0,pause,,,Thu Feb 15 2018 05:27:15 GMT-0800 (PST)
33976,789,1,impression,6,7,Wed Feb 21 2018 22:05:02 GMT-0800 (PST)
92761,8921,1,complete,,,Mon Jan 22 2018 17:53:55 GMT-0800 (PST)
86375,1007,0,pause,,,Fri Feb 09 2018 19:19:12 GMT-0800 (PST)
50505,6406,1,pause,,,Thu Dec 07 2017 05:36:10 GMT-0800 (PST)
1926,5975,0,impression,-10,1,Tue Feb 20 2018 04:39:09 GMT-0800 (PST)
1940,5013,1,impression,8,1,Mon Feb 26 2018 14:27:05 GMT-0800 (PST)
55165,8890,0,complete,,,Thu Jan 25 2018 14:25:52 GMT-0800 (PST)
29639,5831,1,complete,,,Tue Feb 06 2018 15:55:57 GMT-0800 (PST)
49862,1090,1,engage,,,Fri Jan 19 2018 19:13:40 GMT-0800 (PST)
96314,9929,0,impression,7,-7,Sat Dec 30 2017 22:09:09 GMT-0800 (PST)
23497,6575,1,engage,,,Tue Jan 09 2018 01:48:05 GMT-0800 (PST)
27409,6237,0,start,,,Sat Jan 27 2018 14:04:34 GMT-0800 (PST)
96328,1754,0,up,,,Wed Jan 24 2018 06:33:06 GMT-0800 (PST)
47096,9435,0,up,,,Tue Jan 30 2018 05:35:22 GMT-0800 (PST)
88358,130,0,down,,,Sat Feb 03 2018 17:33:22 GMT-0800 (PST)
52799,7160,0,impression,-3,7,Fri Dec 01 2017 12:42:08 GMT-0800 (PST)
12602,1713,1,impression,-5,1,Tue Jan 02 2018 09:19:35 GMT-0800 (PST)
25832,183,1,impression,5,-1,Thu Dec 07 2017 19:54:27 GMT-0800 (PST)
4297,3426,0,impression,4,3,Fri Jan 12 2018 16:38:57 GMT-0800 (PST)
76896,8671,0,impression,-3,3,Sat Dec 09 2017 13:36:36 GMT-0800 (PST)
1991,8752,1,start,,,Thu Jan 18 2018 12:06:31 GMT-0800 (PST)
16649,5568,0,engage,,,Sat Jan 27 2018 17:00:04 GMT-0800 (PST)
68503,8335,0,start,,,Wed Jan 17 2018 20:34:39 GMT-0800 (PST)
21960,7202,1,pause,,,Mon Jan 08 2018 23:13:36 GMT-0800 (PST)
4604,6059,1,resume,,,Mon Feb 12 2018 02:50:39 GMT-0800 (PST)
62296,1828,0,start,,,Tue Jan 30 2018 22:41:57 GMT-0800 (PST)
99324,4966,1,impression,4,6,Wed Dec 20 2017 19:16:55 GMT-0800 (PST)
7069,389,0,impression,4,7,Tue Dec 26 2017 12:57:19 GMT-0800 (PST)
58792,1894,1,start,,,Wed Feb 21 2018 07:37:29 GMT-0800 (PST)
12392,5502,0,impression,1,4,Tue Jan 23 2018 19:07:26 GMT-0800 (PST)
10884,7133,0,engage,,,Mon Feb 19 2018 21:46:10 GMT-0800 (PST)
26470,7108,0,pause,,,Sat Feb 10 2018 09:02:45 GMT-0800 (PST)
6484,1987,0,impression,1,7,Wed Jan 17 2018 21:16:03 GMT-0800 (PST)
39122,219,1,impression,-9,-10,Thu Feb 15 2018 03:10:06 GMT-0800 (PST)
30231,6872,0,resume,,,Wed Jan 10 2018 14:03:00 GMT-0800 (PST)
85669,6721,0,down,,,Sat Dec 02 2017 13:50:49 GMT-0800 (PST)
28860,1774,1,complete,,,Thu Dec 21 2017 19:26:57 GMT-0800 (PST)
92174,3016,1,impression,3,-8,Tue Jan 02 2018 16:49:19 GMT-0800 (PST)
7535,1288,0,impression,-8,-4,Wed Dec 27 2017 16:10:23 GMT-0800 (PST)
50407,5300,0,impression,-8,5,Thu Jan 25 2018 05:15:21 GMT-0800 (PST)
99396,2799,0,start,,,Fri Dec 22 2017 14:05:36 GMT-0800 (PST)
16578,4591,0,complete,,,Thu Jan 04 2018 02:58:02 GMT-0800 (PST)
96443,1301,0,impression,-1,-4,Mon Feb 05 2018 21:32:03 GMT-0800 (PST)
92829,8465,1,resume,,,Fri Dec 08 2017 08:00:14 GMT-0800 (PST)
22436,5361,0,pause,,,Tue Dec 12 2017 12:57:02 GMT-0800 (PST)
16969,6909,0,start,,,Wed Dec 13 2017 22:25:13 GMT-0800 (PST)
36209,5659,0,complete,,,Sun Feb 25 2018 13:28:48 GMT-0800 (PST)
1038,2035,0,engage,,,Mon Feb 19 2018 00:37:27 GMT-0800 (PST)
5402,6950,1,pause,,,Wed Feb 07 2018 06:12:10 GMT-0800 (PST)
69499,1215,0,impression,-8,7,Tue Jan 09 2018 00:25:27 GMT-0800 (PST)
885,2276,0,pause,,,Mon Jan 01 2018 18:32:16 GMT-0800 (PST)
34207,8646,1,resume,,,Mon Dec 25 2017 06:15:05 GMT-0800 (PST)
86067,4920,1,impression,7,-6,Thu Feb 01 2018 22:34:32 GMT-0800 (PST)
58095,543,1,complete,,,Fri Feb 23 2018 10:43:14 GMT-0800 (PST)
53222,6197,0,resume,,,Mon Dec 25 2017 00:49:32 GMT-0800 (PST)
46214,589,0,impression,-8,4,Mon Jan 01 2018 01:12:05 GMT-0800 (PST)
41130,5546,1,engage,,,Tue Feb 13 2018 16:50:40 GMT-0800 (PST)
86450,9874,0,impression,7,-4,Wed Feb 28 2018 07:51:34 GMT-0800 (PST)
33872,2988,1,impression,-2,-6,Wed Feb 07 2018 17:02:59 GMT-0800 (PST)
275,6882,1,impression,-9,0,Tue Dec 05 2017 18:28:49 GMT-0800 (PST)
36750,7674,0,resume,,,Sat Jan 20 2018 12:34:02 GMT-0800 (PST)
20441,9490,1,impression,8,2,Thu Feb 22 2018 03:08:31 GMT-0800 (PST)
72852,1523,1,impression,-3,-2,Sun Jan 14 2018 08:26:19 GMT-0800 (PST)
63359,9668,0,pause,,,Sun Dec 24 2017 16:17:41 GMT-0800 (PST)
74942,3604,0,engage,,,Thu Feb 22 2018 14:27:53 GMT-0800 (PST)
24194,6904,0,engage,,,Fri Jan 26 2018 05:40:10 GMT-0800 (PST)
87662,9561,0,impression,6,7,Sat Dec 09 2017 15:16:47 GMT-0800 (PST)
19434,9300,0,complete,,,Thu Dec 14 2017 00:39:21 GMT-0800 (PST)
39008,8065,0,pause,,,Sun Jan 14 2018 14:17:23 GMT-0800 (PST)
8074,4466,0,impression,-1,-7,Wed Dec 20 2017 16:32:08 GMT-0800 (PST)
68793,9967,1,pause,,,Tue Jan 16 2018 02:24:13 GMT-0800 (PST)
11105,6675,0,engage,,,Thu Jan 04 2018 09:38:10 GMT-0800 (PST)
43858,6343,0,impression,-7,6,Sat Jan 27 2018 12:25:39 GMT-0800 (PST)
87127,5836,0,impression,-7,-3,Mon Dec 18 2017 14:27:36 GMT-0800 (PST)
675,6716,1,impression,2,-10,Sat Jan 06 2018 02:22:19 GMT-0800 (PST)
23324,9863,1,start,,,Sun Feb 11 2018 08:50:24 GMT-0800 (PST)
87081,7556,1,up,,,Fri Jan 05 2018 14:11:39 GMT-0800 (PST)
69225,1378,0,impression,8,9,Thu Dec 14 2017 05:09:37 GMT-0800 (PST)
88959,6441,0,start,,,Fri Dec 22 2017 19:45:40 GMT-0800 (PST)
40113,2045,0,impression,6,-7,Thu Feb 15 2018 10:02:15 GMT-0800 (PST)
54256,6363,0,impression,4,-2,Mon Jan 08 2018 06:41:08 GMT-0800 (PST)
58821,4309,1,impression,2,4,Wed Dec 13 2017 00:06:03 GMT-0800 (PST)
8638,8489,0,resume,,,Tue Dec 26 2017 04:07:04 GMT-0800 (PST)
30922,61,0,engage,,,Thu Feb 15 2018 15:18:47 GMT-0800 (PST)
75104,4404,0,impression,1,-1,Tue Feb 06 2018 02:54:01 GMT-0800 (PST)
62526,1613,1,pause,,,Mon Jan 15 2018 11:49:24 GMT-0800 (PST)
5661,8137,1,pause,,,Mon Jan 08 2018 00:36:36 GMT-0800 (PST)
47148,1763,0,impression,1,-7,Wed Jan 17 2018 15:03:01 GMT-0800 (PST)
52457,1525,0,start,,,Sun Dec 10 2017 22:12:58 GMT-0800 (PST)
9228,6399,0,engage,,,Sun Jan 28 2018 18:43:57 GMT-0800 (PST)
28093,1388,1,impression,6,-6,Tue Dec 12 2017 06:02:11 GMT-0800 (PST)
4834,9791,0,impression,-2,7,Thu Jan 18 2018 22:29:56 GMT-0800 (PST)
99864,135,1,complete,,,Tue Dec 05 2017 15:41:10 GMT-0800 (PST)
12249,5362,0,engage,,,Mon Jan 22 2018 13:34:47 GMT-0800 (PST)
91535,5861,1,pause,,,Tue Jan 30 2018 20:53:47 GMT-0800 (PST)
65666,9292,0,impression,-8,0,Tue Jan 30 2018 10:45:14 GMT-0800 (PST)
87737,4177,1,impression,-6,-3,Mon Dec 18 2017 16:39:19 GMT-0800 (PST)
87573,9107,0,engage,,,Sat Dec 02 2017 06:03:05 GMT-0800 (PST)
18380,9002,1,impression,7,2,Sat Jan 06 2018 00:10:53 GMT-0800 (PST)
70185,4253,0,impression,8,-5,Mon Jan 08 2018 01:58:35 GMT-0800 (PST)
55222,3214,1,impression,5,2,Tue Jan 02 2018 09:18:36 GMT-0800 (PST)
61248,9192,0,up,,,Sat Feb 17 2018 19:53:46 GMT-0800 (PST)
87353,1351,0,engage,,,Sun Dec 24 2017 03:20:26 GMT-0800 (PST)
63906,5091,1,up,,,Sun Dec 17 2017 11:10:04 GMT-0800 (PST)
61009,329,1,impression,9,8,Sat Dec 09 2017 03:52:55 GMT-0800 (PST)
30132,3173,1,impression,-8,-10,Sun Dec 03 2017 23:00:59 GMT-0800 (PST)
19398,3071,0,pause,,,Wed Jan 10 2018 05:49:25 GMT-0800 (PST)
81123,4206,1,impression,-5,8,Thu Dec 07 2017 09:12:27 GMT-0800 (PST)
12184,7609,1,impression,-5,-6,Sun Jan 28 2018 13:23:48 GMT-0800 (PST)
92447,6644,1,impression,-2,7,Tue Jan 09 2018 12:39:35 GMT-0800 (PST)
78623,9488,1,engage,,,Tue Feb 20 2018 18:39:19 GMT-0800 (PST)
61812,9996,1,impression,1,1,Wed Feb 14 2018 20:00:28 GMT-0800 (PST)
73061,5295,0,complete,,,Fri Dec 01 2017 19:47:04 GMT-0800 (PST)
45215,4885,1,impression,-3,3,Mon Feb 26 2018 01:16:56 GMT-0800 (PST)
30265,6401,0,impression,-6,6,Tue Dec 26 2017 20:20:38 GMT-0800 (PST)
80560,2739,1,impression,-5,1,Thu Jan 04 2018 10:36:27 GMT-0800 (PST)
15129,9080,1,pause,,,Fri Jan 12 2018 13:45:40 GMT-0800 (PST)
8086,1412,0,impression,-5,-6,Tue Feb 06 2018 22:12:06 GMT-0800 (PST)
