user_id,movie_id,algo_id,action,x,y,timestamp
66162,5614,1,impression,-4,1,Sat Feb 17 2018 10:36:30 GMT-0800 (PST)
36195,4867,0,impression,-2,0,Sun Jan 14 2018 19:10:23 GMT-0800 (PST)
51990,345,0,impression,3,5,Tue Dec 19 2017 04:17:44 GMT-0800 (PST)
7918,7326,0,pause,,,Sun Feb 04 2018 04:37:23 GMT-0800 (PST)
8982,2854,0,up,,,Wed Dec 20 2017 21:14:27 GMT-0800 (PST)
18603,328,1,impression,-10,2,Tue Jan 09 2018 11:01:41 GMT-0800 (PST)
45391,1401,1,pause,,,Wed Feb 28 2018 13:02:07 GMT-0800 (PST)
35083,6078,1,pause,,,Mon Jan 22 2018 07:35:56 GMT-0800 (PST)
76189,8866,1,impression,-6,-6,Wed Feb 28 2018 11:13:00 GMT-0800 (PST)
96752,9644,1,engage,,,Fri Feb 09 2018 07:35:54 GMT-0800 (PST)
74352,9835,0,impression,4,-10,Mon Feb 19 2018 11:34:07 GMT-0800 (PST)
3150,1552,0,impression,8,9,Wed Jan 24 2018 02:27:43 GMT-0800 (PST)
15617,2823,0,impression,-7,9,Thu Jan 11 2018 22:04:48 GMT-0800 (PST)
8207,6293,1,pause,,,Wed Jan 10 2018 04:28:04 GMT-0800 (PST)
75178,4795,1,impression,0,-2,Fri Feb 09 2018 21:08:10 GMT-0800 (PST)
31496,8982,0,impression,-6,-10,Sat Dec 23 2017 09:28:01 GMT-0800 (PST)
88045,5241,0,up,,,Sun Dec 24 2017 15:44:57 GMT-0800 (PST)
35115,6777,0,impression,5,-1,Wed Jan 31 2018 00:19:44 GMT-0800 (PST)
36433,8442,0,impression,1,-4,Sat Dec 16 2017 21:09:30 GMT-0800 (PST)
10664,1533,1,complete,,,Sat Dec 23 2017 15:08:11 GMT-0800 (PST)
69176,7174,0,pause,,,Mon Jan 08 2018 17:33:03 GMT-0800 (PST)
11873,8712,0,impression,8,7,Fri Jan 12 2018 23:29:43 GMT-0800 (PST)
36093,738,0,impression,-3,-2,Sat Jan 27 2018 06:43:23 GMT-0800 (PST)
91594,8681,0,engage,,,Thu Jan 11 2018 12:00:47 GMT-0800 (PST)
87683,90,0,start,,,Sun Dec 17 2017 18:44:50 GMT-0800 (PST)
45399,9495,0,down,,,Sat Jan 13 2018 14:40:06 GMT-0800 (PST)
89190,3051,1,down,,,Thu Feb 08 2018 03:48:24 GMT-0800 (PST)
68706,9768,1,engage,,,Mon Dec 18 2017 05:56:17 GMT-0800 (PST)
55612,127,1,complete,,,Mon Jan 29 2018 12:56:17 GMT-0800 (PST)
80021,7474,0,impression,-2,-7,Mon Dec 18 2017 23:17:27 GMT-0800 (PST)
64600,8674,0,pause,,,Sun Feb 11 2018 08:00:28 GMT-0800 (PST)
80056,3937,0,impression,7,0,Mon Jan 22 2018 22:01:33 GMT-0800 (PST)
73480,6542,1,start,,,Thu Jan 18 2018 00:37:12 GMT-0800 (PST)
52561,3310,0,pause,,,Tue Feb 06 2018 18:22:28 GMT-0800 (PST)
96496,3993,1,impression,4,-1,Tue Dec 26 2017 20:32:02 GMT-0800 (PST)
84995,588,1,impression,4,2,Thu Jan 11 2018 09:41:46 GMT-0800 (PST)
84587,243,0,pause,,,Fri Dec 15 2017 15:09:35 GMT-0800 (PST)
25449,1198,0,start,,,Thu Jan 18 2018 01:19:47 GMT-0800 (PST)
96709,9731,0,impression,8,8,Tue Feb 20 2018 00:10:48 GMT-0800 (PST)
51813,8864,0,engage,,,Fri Feb 09 2018 12:08:13 GMT-0800 (PST)
26511,3498,0,impression,-4,5,Wed Jan 17 2018 06:06:36 GMT-0800 (PST)
4781,697,1,down,,,Sat Jan 27 2018 07:59:58 GMT-0800 (PST)
63839,4596,1,impression,-2,1,Sat Jan 13 2018 14:23:10 GMT-0800 (PST)
83841,5318,0,engage,,,Sat Dec 30 2017 08:17:17 GMT-0800 (PST)
75409,9480,1,down,,,Sun Jan 07 2018 13:52:32 GMT-0800 (PST)
90138,3063,1,complete,,,Wed Feb 21 2018 06:03:36 GMT-0800 (PST)
1708,4028,0,impression,-7,4,Sat Feb 03 2018 17:48:52 GMT-0800 (PST)
9708,740,1,impression,8,4,Mon Jan 15 2018 18:11:33 GMT-0800 (PST)
71476,2847,1,impression,-9,-8,Sun Feb 18 2018 07:40:50 GMT-0800 (PST)
67125,9119,0,impression,2,-4,Wed Jan 17 2018 11:39:35 GMT-0800 (PST)
74632,4871,1,complete,,,Wed Dec 13 2017 03:40:27 GMT-0800 (PST)
81510,7581,0,impression,-2,9,Sun Jan 28 2018 13:54:09 GMT-0800 (PST)
70344,1509,1,impression,3,-6,Mon Jan 29 2018 16:37:37 GMT-0800 (PST)
45478,1323,0,impression,-9,-7,Wed Jan 31 2018 11:52:02 GMT-0800 (PST)
18314,1432,1,down,,,Sun Jan 21 2018 09:34:16 GMT-0800 (PST)
38980,3218,1,impression,-6,5,Tue Feb 27 2018 06:51:03 GMT-0800 (PST)
47529,2460,0,impression,-6,-1,Sun Jan 07 2018 19:55:56 GMT-0800 (PST)
8818,9699,0,resume,,,Sat Jan 20 2018 02:53:22 GMT-0800 (PST)
13179,6105,1,impression,7,2,Fri Feb 02 2018 00:40:11 GMT-0800 (PST)
96809,9858,1,up,,,Mon Jan 22 2018 19:10:58 GMT-0800 (PST)
51640,4025,0,complete,,,Mon Dec 11 2017 16:28:55 GMT-0800 (PST)
29169,5345,1,engage,,,Sat Feb 24 2018 15:01:46 GMT-0800 (PST)
8068,4351,1,down,,,Sat Jan 06 2018 00:39:19 GMT-0800 (PST)
6562,7769,0,engage,,,Sat Feb 24 2018 07:15:22 GMT-0800 (PST)
52292,1989,1,impression,5,8,Wed Feb 28 2018 16:26:32 GMT-0800 (PST)
7666,1151,1,impression,7,-3,Mon Jan 29 2018 13:32:28 GMT-0800 (PST)
23884,9163,0,up,,,Fri Dec 01 2017 00:25:37 GMT-0800 (PST)
14294,2595,0,impression,4,-9,Wed Dec 13 2017 19:16:33 GMT-0800 (PST)
68872,609,1,up,,,Thu Dec 14 2017 09:20:58 GMT-0800 (PST)
94408,2353,0,start,,,Thu Dec 07 2017 17:10:29 GMT-0800 (PST)
40269,5258,0,start,,,Wed Feb 28 2018 08:32:48 GMT-0800 (PST)
83771,580,1,impression,-3,-8,Sat Feb 17 2018 05:10:23 GMT-0800 (PST)
42673,2332,1,impression,-10,4,Sat Feb 24 2018 12:41:16 GMT-0800 (PST)
89132,65,0,engage,,,Fri Dec 08 2017 22:54:12 GMT-0800 (PST)
51072,4048,1,impression,7,6,Sun Dec 24 2017 20:57:12 GMT-0800 (PST)
61483,9746,1,engage,,,Wed Dec 06 2017 08:52:50 GMT-0800 (PST)
47098,3325,0,up,,,Sun Dec 03 2017 04:52:53 GMT-0800 (PST)
66794,9200,1,impression,6,-4,Tue Dec 19 2017 20:18:48 GMT-0800 (PST)
4229,1493,0,down,,,Sun Jan 28 2018 00:24:21 GMT-0800 (PST)
