user_id,movie_id,algo_id,action,x,y,timestamp
2051,4268,0,engage,,,Fri Dec 29 2017 20:54:24 GMT-0800 (PST)
92175,3779,0,impression,7,5,Sun Feb 18 2018 12:07:22 GMT-0800 (PST)
97923,3036,0,impression,-8,-3,Sun Feb 18 2018 14:31:29 GMT-0800 (PST)
60861,4779,0,impression,3,5,Sat Dec 09 2017 16:14:36 GMT-0800 (PST)
93966,8620,1,impression,-4,8,Sat Feb 03 2018 15:35:08 GMT-0800 (PST)
33873,4326,0,impression,-5,-2,Mon Feb 19 2018 02:33:27 GMT-0800 (PST)
29906,362,0,impression,-4,1,Tue Feb 06 2018 07:54:08 GMT-0800 (PST)
54823,3031,1,down,,,Sun Dec 17 2017 04:41:19 GMT-0800 (PST)
91441,6456,1,up,,,Tue Dec 26 2017 08:32:18 GMT-0800 (PST)
49438,2122,1,impression,5,-1,Wed Feb 28 2018 22:28:18 GMT-0800 (PST)
36385,421,0,start,,,Fri Dec 29 2017 04:37:12 GMT-0800 (PST)
55066,8206,0,impression,5,-4,Sat Feb 03 2018 02:27:25 GMT-0800 (PST)
68564,8475,1,complete,,,Mon Dec 18 2017 03:23:32 GMT-0800 (PST)
37109,3968,0,engage,,,Fri Dec 29 2017 19:06:36 GMT-0800 (PST)
88856,1155,1,complete,,,Wed Feb 28 2018 05:20:47 GMT-0800 (PST)
83826,6260,0,impression,0,-7,Sat Dec 02 2017 21:44:46 GMT-0800 (PST)
34124,220,0,pause,,,Tue Jan 09 2018 05:26:04 GMT-0800 (PST)
64028,2435,1,impression,0,-1,Fri Feb 02 2018 19:21:41 GMT-0800 (PST)
39140,1130,0,complete,,,Sun Dec 31 2017 10:01:51 GMT-0800 (PST)
93798,4060,0,engage,,,Thu Jan 11 2018 22:54:37 GMT-0800 (PST)
39146,539,1,resume,,,Sat Dec 30 2017 05:21:44 GMT-0800 (PST)
98303,3627,1,up,,,Tue Feb 27 2018 11:17:03 GMT-0800 (PST)
16398,1571,1,down,,,Thu Dec 14 2017 04:34:24 GMT-0800 (PST)
50451,8711,1,down,,,Mon Jan 22 2018 08:07:35 GMT-0800 (PST)
11229,9964,1,impression,-3,5,Tue Jan 23 2018 08:29:48 GMT-0800 (PST)
75111,307,0,complete,,,Wed Jan 24 2018 11:10:39 GMT-0800 (PST)
81375,7742,1,impression,4,-8,Fri Jan 19 2018 11:48:56 GMT-0800 (PST)
23525,9351,1,complete,,,Thu Dec 07 2017 13:31:29 GMT-0800 (PST)
30647,8659,1,impression,-1,-4,Wed Dec 13 2017 14:03:32 GMT-0800 (PST)
35676,5876,1,up,,,Thu Jan 11 2018 10:14:15 GMT-0800 (PST)
69847,4310,0,up,,,Thu Dec 28 2017 12:42:34 GMT-0800 (PST)
2276,9494,0,engage,,,Wed Jan 03 2018 05:27:25 GMT-0800 (PST)
18399,7403,0,engage,,,Fri Jan 05 2018 20:43:19 GMT-0800 (PST)
88255,975,1,impression,8,3,Wed Feb 28 2018 02:29:54 GMT-0800 (PST)
25104,5751,1,impression,-2,-1,Fri Dec 08 2017 02:23:12 GMT-0800 (PST)
27030,7402,1,impression,7,-10,Tue Feb 13 2018 08:32:40 GMT-0800 (PST)
89460,4525,0,start,,,Sat Feb 17 2018 09:15:52 GMT-0800 (PST)
19916,1906,1,impression,-2,3,Sat Dec 02 2017 12:30:46 GMT-0800 (PST)
9972,6454,1,engage,,,Tue Feb 06 2018 05:12:32 GMT-0800 (PST)
55321,8378,1,complete,,,Sat Dec 09 2017 14:00:09 GMT-0800 (PST)
92663,2132,1,impression,0,8,Thu Feb 15 2018 07:29:45 GMT-0800 (PST)
60356,4713,0,impression,-4,-2,Sun Dec 03 2017 15:55:53 GMT-0800 (PST)
30110,6005,0,up,,,Thu Dec 14 2017 01:06:23 GMT-0800 (PST)
45470,9008,1,impression,1,9,Sun Feb 25 2018 05:06:38 GMT-0800 (PST)
78934,9264,0,pause,,,Sat Feb 17 2018 23:46:01 GMT-0800 (PST)
48678,8075,0,start,,,Sat Jan 13 2018 02:37:44 GMT-0800 (PST)
66402,3270,0,engage,,,Fri Jan 26 2018 10:53:21 GMT-0800 (PST)
85217,630,0,impression,5,6,Tue Feb 13 2018 00:19:51 GMT-0800 (PST)
29904,2194,1,complete,,,Thu Jan 18 2018 09:03:45 GMT-0800 (PST)
60144,3417,1,resume,,,Fri Jan 19 2018 03:17:17 GMT-0800 (PST)
76082,3156,1,impression,4,-8,Tue Dec 05 2017 21:33:53 GMT-0800 (PST)
37583,5744,0,engage,,,Fri Jan 05 2018 17:43:36 GMT-0800 (PST)
48872,6280,1,engage,,,Fri Feb 09 2018 04:14:18 GMT-0800 (PST)
16322,7644,1,engage,,,Wed Feb 28 2018 11:20:50 GMT-0800 (PST)
73142,4860,0,impression,-4,9,Sun Jan 07 2018 09:58:05 GMT-0800 (PST)
54123,1807,1,up,,,Fri Dec 22 2017 03:21:11 GMT-0800 (PST)
81945,4323,1,resume,,,Sun Jan 14 2018 19:19:12 GMT-0800 (PST)
38305,9567,0,start,,,Tue Jan 16 2018 05:14:05 GMT-0800 (PST)
13633,3748,1,complete,,,Sun Dec 31 2017 14:21:24 GMT-0800 (PST)
18676,1448,0,up,,,Tue Dec 19 2017 06:56:40 GMT-0800 (PST)
72420,3888,0,impression,-7,-3,Fri Dec 01 2017 04:30:14 GMT-0800 (PST)
42561,4109,0,impression,8,7,Fri Dec 08 2017 14:36:05 GMT-0800 (PST)
76260,3965,0,complete,,,Thu Feb 01 2018 18:32:56 GMT-0800 (PST)
8007,9128,0,impression,2,-8,Thu Feb 22 2018 10:18:34 GMT-0800 (PST)
72328,6801,0,down,,,Tue Dec 26 2017 03:57:34 GMT-0800 (PST)
5072,3422,0,complete,,,Mon Dec 11 2017 02:34:32 GMT-0800 (PST)
71021,668,0,engage,,,Mon Feb 12 2018 21:47:04 GMT-0800 (PST)
27196,7552,0,engage,,,Fri Dec 22 2017 09:02:45 GMT-0800 (PST)
7858,1665,0,impression,8,5,Wed Jan 31 2018 19:50:59 GMT-0800 (PST)
69539,9033,1,start,,,Fri Dec 15 2017 10:21:33 GMT-0800 (PST)
98028,7587,0,resume,,,Thu Dec 07 2017 21:25:03 GMT-0800 (PST)
92435,531,0,impression,-2,4,Thu Feb 15 2018 02:46:57 GMT-0800 (PST)
53698,9611,0,up,,,Sat Feb 10 2018 21:42:58 GMT-0800 (PST)
75110,4890,1,pause,,,Sun Feb 25 2018 18:07:25 GMT-0800 (PST)
60393,2601,0,down,,,Fri Feb 16 2018 09:42:03 GMT-0800 (PST)
85201,3839,1,impression,9,-5,Mon Jan 08 2018 09:06:02 GMT-0800 (PST)
92484,1045,0,impression,-2,4,Sat Feb 10 2018 07:25:00 GMT-0800 (PST)
14563,6308,1,impression,8,-6,Tue Feb 13 2018 07:26:42 GMT-0800 (PST)
86028,9790,0,impression,3,-10,Sun Dec 24 2017 04:51:50 GMT-0800 (PST)
89920,7130,1,resume,,,Sat Dec 23 2017 02:45:53 GMT-0800 (PST)
83309,4940,0,impression,6,-2,Thu Jan 18 2018 07:56:01 GMT-0800 (PST)
30998,1956,0,down,,,Tue Feb 06 2018 14:49:59 GMT-0800 (PST)
87792,3018,1,impression,-6,-5,Wed Feb 28 2018 15:48:49 GMT-0800 (PST)
40497,2170,1,impression,3,-5,Wed Jan 31 2018 20:36:03 GMT-0800 (PST)
58435,7613,0,start,,,Wed Feb 21 2018 00:44:56 GMT-0800 (PST)
63202,8129,0,impression,1,8,Wed Feb 14 2018 07:01:06 GMT-0800 (PST)
9697,7827,0,impression,-5,-3,Fri Jan 19 2018 20:55:23 GMT-0800 (PST)
49220,9981,1,engage,,,Tue Feb 27 2018 18:49:49 GMT-0800 (PST)
12654,1128,1,engage,,,Tue Feb 06 2018 23:19:47 GMT-0800 (PST)
86638,2269,0,pause,,,Sun Jan 21 2018 10:04:15 GMT-0800 (PST)
6170,3404,0,start,,,Sat Jan 27 2018 10:54:16 GMT-0800 (PST)
46686,5423,1,impression,6,-7,Sat Jan 20 2018 03:56:05 GMT-0800 (PST)
43560,798,0,complete,,,Tue Jan 30 2018 04:27:57 GMT-0800 (PST)
40177,2051,0,start,,,Fri Feb 23 2018 01:33:55 GMT-0800 (PST)
80949,9037,1,start,,,Sun Dec 24 2017 22:37:49 GMT-0800 (PST)
30894,9157,0,impression,0,-8,Sun Dec 03 2017 04:55:39 GMT-0800 (PST)
58594,665,1,impression,-10,-3,Wed Dec 27 2017 12:00:44 GMT-0800 (PST)
7008,6680,1,impression,1,-5,Fri Feb 16 2018 20:22:10 GMT-0800 (PST)
76562,4207,1,engage,,,Sat Dec 23 2017 11:31:26 GMT-0800 (PST)
39887,7028,0,start,,,Fri Jan 19 2018 14:07:37 GMT-0800 (PST)
8583,770,1,engage,,,Sun Feb 25 2018 20:12:22 GMT-0800 (PST)
92275,7275,1,impression,2,-8,Tue Feb 06 2018 02:11:32 GMT-0800 (PST)
16497,1772,0,up,,,Tue Jan 23 2018 18:42:58 GMT-0800 (PST)
95322,2597,0,start,,,Wed Feb 21 2018 23:48:09 GMT-0800 (PST)
85384,995,1,impression,-10,4,Tue Feb 06 2018 01:51:00 GMT-0800 (PST)
6145,5739,1,complete,,,Wed Dec 20 2017 13:49:38 GMT-0800 (PST)
86714,3627,1,pause,,,Mon Jan 29 2018 20:59:30 GMT-0800 (PST)
88763,4589,1,engage,,,Tue Feb 20 2018 18:23:31 GMT-0800 (PST)
44448,304,0,pause,,,Mon Dec 25 2017 12:13:47 GMT-0800 (PST)
73663,248,1,engage,,,Sat Dec 02 2017 13:37:51 GMT-0800 (PST)
3484,7613,1,down,,,Tue Jan 23 2018 11:07:22 GMT-0800 (PST)
44910,7305,0,impression,-1,3,Sat Dec 23 2017 09:36:34 GMT-0800 (PST)
67481,8315,0,engage,,,Mon Dec 25 2017 20:47:41 GMT-0800 (PST)
17774,6385,0,pause,,,Fri Feb 09 2018 03:46:31 GMT-0800 (PST)
46319,8111,1,down,,,Thu Jan 04 2018 05:27:03 GMT-0800 (PST)
95399,6996,0,down,,,Sun Jan 28 2018 03:39:12 GMT-0800 (PST)
14619,4647,0,impression,-5,-3,Wed Dec 20 2017 06:25:30 GMT-0800 (PST)
20445,4068,0,up,,,Sat Jan 20 2018 13:00:38 GMT-0800 (PST)
3282,5438,1,impression,-5,-7,Mon Feb 12 2018 13:12:11 GMT-0800 (PST)
