user_id,movie_id,algo_id,action,x,y,timestamp
14474,741,0,complete,,,Sun Dec 24 2017 02:31:05 GMT-0800 (PST)
81294,2105,1,engage,,,Mon Feb 19 2018 19:21:24 GMT-0800 (PST)
76950,3644,0,down,,,Fri Dec 22 2017 16:28:57 GMT-0800 (PST)
33454,5596,1,start,,,Thu Jan 04 2018 12:48:36 GMT-0800 (PST)
18709,5522,1,impression,-2,1,Tue Feb 06 2018 15:26:40 GMT-0800 (PST)
10082,9618,0,impression,-6,2,Tue Feb 20 2018 12:38:42 GMT-0800 (PST)
4502,6367,0,complete,,,Thu Dec 14 2017 22:53:11 GMT-0800 (PST)
70705,1105,1,complete,,,Sun Feb 25 2018 21:18:42 GMT-0800 (PST)
41534,8958,1,impression,4,-2,Sat Jan 27 2018 10:06:57 GMT-0800 (PST)
94857,1851,0,start,,,Wed Dec 27 2017 16:43:52 GMT-0800 (PST)
32377,6899,1,impression,-6,3,Sun Jan 21 2018 16:36:19 GMT-0800 (PST)
20454,8326,0,start,,,Sat Dec 30 2017 21:21:54 GMT-0800 (PST)
64167,833,0,impression,9,4,Sat Dec 09 2017 00:09:04 GMT-0800 (PST)
13560,4176,1,impression,-10,-2,Sun Dec 17 2017 06:17:00 GMT-0800 (PST)
58603,2243,1,impression,0,2,Mon Dec 04 2017 08:46:34 GMT-0800 (PST)
49543,6078,0,down,,,Mon Jan 22 2018 12:39:18 GMT-0800 (PST)
56141,8733,0,up,,,Sun Jan 21 2018 21:04:08 GMT-0800 (PST)
80207,6254,0,engage,,,Wed Dec 27 2017 03:17:04 GMT-0800 (PST)
58762,6804,0,start,,,Mon Feb 19 2018 17:06:08 GMT-0800 (PST)
85889,7864,1,up,,,Fri Jan 19 2018 06:50:33 GMT-0800 (PST)
57744,4382,1,up,,,Mon Feb 19 2018 09:48:07 GMT-0800 (PST)
73500,1381,0,complete,,,Mon Jan 08 2018 18:28:02 GMT-0800 (PST)
31368,839,1,impression,8,3,Fri Dec 01 2017 11:45:18 GMT-0800 (PST)
4912,6691,0,impression,-2,0,Tue Dec 05 2017 12:48:58 GMT-0800 (PST)
1294,3662,1,start,,,Sun Jan 28 2018 03:23:52 GMT-0800 (PST)
2240,9953,1,up,,,Wed Dec 20 2017 08:35:29 GMT-0800 (PST)
3556,9552,0,pause,,,Sun Feb 11 2018 02:27:41 GMT-0800 (PST)
3714,5081,1,impression,5,5,Wed Jan 17 2018 09:12:30 GMT-0800 (PST)
55881,8966,0,impression,-5,8,Tue Feb 13 2018 14:20:46 GMT-0800 (PST)
96298,8151,1,pause,,,Sun Dec 17 2017 10:46:12 GMT-0800 (PST)
54607,8157,0,impression,-7,-7,Wed Feb 14 2018 06:03:13 GMT-0800 (PST)
3732,293,0,engage,,,Fri Feb 02 2018 22:05:15 GMT-0800 (PST)
58395,3215,1,start,,,Thu Dec 14 2017 19:50:20 GMT-0800 (PST)
15630,7126,0,resume,,,Wed Dec 20 2017 14:47:19 GMT-0800 (PST)
15004,4782,1,up,,,Thu Dec 14 2017 22:43:30 GMT-0800 (PST)
29547,4821,1,start,,,Fri Dec 22 2017 20:59:35 GMT-0800 (PST)
81539,7112,0,impression,-1,0,Fri Jan 12 2018 04:54:42 GMT-0800 (PST)
8299,1008,1,pause,,,Mon Dec 25 2017 21:21:41 GMT-0800 (PST)
897,8792,0,impression,-10,-2,Sat Feb 10 2018 19:13:40 GMT-0800 (PST)
86096,1698,1,resume,,,Wed Jan 10 2018 06:28:57 GMT-0800 (PST)
